X	DMSO_48h_run1	DMSO_48h_run2	DMSO_48h_run3	DMSO_48h_run4	DMSO_48h_run5	NK_48h_run1	NK_48h_run2	NK_48h_run3	NK_48h_run4	NK_48h_run5	VPA_EC20_48h_run1	VPA_EC20_48h_run2	VPA_EC20_48h_run3	VPA_EC20_48h_run4	VPA_EC20_48h_run5
opn1sw1_85284	13	11	11	8	1	12	8	13	12	13	10	9	8	3	9
ube2a_85285	688	1676	1064	857	0	702	1508	1164	1453	1153	456	1088	705	1209	1189
pop5_85286	33	53	53	69	0	44	46	52	36	66	41	71	65	54	68
mknk1_85287	35	32	32	53	0	50	30	43	26	40	30	30	41	42	45
tagln2_85288	275	526	374	428	2	281	593	364	503	665	276	517	406	451	392
mapkap1_85289	13	2	12	10	0	10	6	8	10	13	14	8	8	18	11
taldo1_85290	10	11	9	14	0	15	14	12	23	10	6	17	13	15	8
si:dkey-251i10.3_85291	21	19	26	37	0	46	22	34	14	21	25	28	36	26	17
creg1_85292	8	4	1	7	0	5	4	7	9	9	10	3	6	4	5
slc25a4_85293	40	117	49	122	0	77	103	96	124	58	39	24	101	33	27
htr5aa_85294	4	5	4	3	0	1	6	2	6	7	2	4	2	10	5
gnb3a_85295	6	1	8	10	0	8	3	3	5	7	6	4	5	14	11
arnt2_85296	73	89	88	79	0	95	92	74	48	66	63	37	79	44	41
mre11a_85297	61	94	80	59	0	71	91	99	73	82	56	92	80	100	81
tmed10_85298	833	1236	1105	1158	2	1018	1209	1013	1099	1412	1123	1384	1243	1018	944
pecam1_85299	28	39	64	45	1	26	27	32	26	55	42	27	56	25	40
prss59.1_85300	10	5	5	2	0	25	3	8	6	6	1	4	5	7	12
atic_85301	60	42	86	69	0	88	50	74	59	64	81	47	88	58	38
tcta_85302	63	140	115	99	0	111	114	92	124	97	56	107	82	87	58
ube2q2_85303	51	32	36	48	0	62	34	41	47	30	48	28	60	39	29
dtl_85304	48	24	32	64	0	47	17	31	31	41	38	44	32	21	17
nlrx1_85305	23	13	16	8	0	22	16	18	20	17	22	17	16	18	24
slit2_85306	34	27	28	32	0	45	36	36	34	47	35	42	27	41	45
ap3m1_85307	121	148	109	104	0	105	124	132	137	112	147	153	148	127	148
adam8a_85308	67	66	84	71	0	99	66	73	75	79	93	78	92	73	63
nrp1a_85309	820	707	630	846	0	675	724	587	702	569	639	548	623	650	585
fndc4b_85310	56	64	56	49	0	72	58	46	61	77	45	48	73	70	54
grin2da_85311	16	23	19	33	0	19	29	22	23	11	26	15	21	26	30
kcnk4a_85312	1	0	0	5	0	1	1	3	5	4	2	1	3	5	1
ext1c_85313	6	3	4	5	0	9	3	7	12	5	5	2	8	4	8
rps27a_85314	28114	15701	16917	20400	16	31262	15319	18385	16812	15092	28506	15469	20318	15434	14276
scyl3_85315	9	5	10	6	0	16	4	12	6	6	8	6	9	10	4
nefma_85316	103	101	124	16	0	144	95	145	40	26	86	64	46	110	103
ppp2r1ba_85317	153	96	100	119	0	174	63	134	110	82	144	76	123	78	92
ncapg_85318	20	11	14	13	0	26	10	10	7	11	9	6	12	8	10
pgam1b_85319	90	58	91	85	0	125	56	95	67	79	79	76	107	72	60
col4a3bpb_85320	23	21	21	23	0	40	13	19	21	30	17	23	24	14	22
prr5a_85321	40	32	42	34	0	55	24	38	25	26	34	34	68	17	31
lig1_85322	477	179	184	78	1	491	0	268	124	287	145	519	116	251	158
btr21_85323	10	13	2	6	0	6	1	8	1	12	3	5	7	8	9
rps10_85324	586	465	753	745	0	834	527	716	463	526	694	475	705	476	385
h2afx_85325	502	825	772	670	0	587	712	889	519	696	533	637	806	405	357
suz12b_85326	75	58	81	69	0	72	53	50	70	56	34	60	79	43	57
g3bp2_85327	242	194	239	285	0	289	236	191	205	216	240	189	240	193	152
chp1_85328	15	7	5	8	0	8	8	10	20	18	6	19	11	19	10
fignl1_85329	74	82	97	89	1	90	83	91	101	122	67	114	121	113	100
bod1_85330	39	35	53	41	0	34	43	55	42	38	40	62	49	25	28
pole3_85331	88	104	115	75	1	126	97	88	79	80	103	157	104	67	91
tiparp_85332	61	23	95	87	0	120	25	122	148	61	50	95	116	122	33
cmpk2_85333	4	3	3	6	0	5	2	0	3	6	1	4	4	9	5
nvl_85334	8	2	1	13	0	5	8	2	14	10	3	4	3	14	8
fosab_85335	4	6	5	10	0	4	4	20	2	6	1	11	3	4	8
clk4a_85336	694	344	497	599	0	769	305	441	364	338	443	331	408	401	343
relb_85337	5	0	1	4	0	0	0	4	3	2	3	1	0	2	0
dldh_85338	70	85	64	80	0	80	68	85	54	72	71	45	101	72	46
ugt1b4_85339	1	0	6	9	0	1	1	2	5	6	3	2	4	3	7
selenow1_85340	1092	1611	1372	1399	2	1086	1762	1659	1830	2156	891	1764	1763	1752	1581
gaa_85341	14	10	7	21	0	9	15	9	9	0	2	4	5	13	15
blvra_85342	68	54	67	93	0	68	43	85	60	70	80	83	78	78	65
prrg1_85343	62	46	48	48	0	73	47	42	50	41	63	42	66	60	48
ppp1r13bb_85344	18	5	10	11	0	13	7	6	7	9	5	5	17	15	4
csk_85345	18	3	9	24	0	22	15	7	20	15	12	11	17	30	22
rac2_85346	238	178	196	228	1	167	158	208	121	205	211	202	195	196	170
cks2_85347	80	134	92	112	0	95	127	117	112	125	59	121	140	99	91
morf4l1_85348	464	976	734	761	1	406	891	704	755	1032	386	824	686	628	593
si:ch211-14a17.10_85349	2	1	2	2	0	0	2	0	3	5	2	2	2	4	3
znf703_85350	112	92	122	125	0	156	85	111	73	87	104	85	138	74	76
mybl1_85351	25	17	23	28	0	53	18	21	28	11	29	20	30	35	18
mtpn_85352	295	212	222	262	0	326	214	249	230	216	318	216	330	254	170
cenpk_85353	150	177	188	175	0	168	216	196	243	191	167	264	169	172	158
cdab_85354	11	7	3	5	0	4	2	1	6	4	5	4	6	8	8
stbd1_85355	22	11	21	22	0	28	22	14	22	21	26	20	28	21	27
wnt2bb_85356	1	29	24	31	0	0	10	2	8	37	7	1	15	11	13
itpkcb_85357	51	23	37	50	0	58	30	47	47	41	60	49	56	40	33
gtf2e2_85358	21	20	9	19	0	24	7	14	27	23	11	6	15	15	11
gria3a_85359	10	7	7	10	0	7	6	8	8	4	13	6	6	11	8
hsd17b10_85360	13	19	19	11	0	10	12	15	10	7	10	13	14	8	4
tfdp1a_85361	3	2	7	8	0	3	5	7	5	3	9	0	7	3	5
nfkbib_85362	32	11	15	35	0	28	8	9	30	29	54	18	38	39	19
ncf4_85363	12	6	7	14	0	9	8	12	18	10	3	9	11	18	14
ska1_85364	7	5	8	10	0	2	10	8	3	5	4	2	10	3	6
tyms_85365	155	166	149	187	0	174	141	223	144	156	256	147	175	135	117
mcl1a_85366	34	26	40	39	0	28	22	28	35	24	29	29	50	36	27
kcnk9_85367	1	4	3	8	0	2	5	1	6	3	4	0	4	7	4
timm23b_85368	2	1	5	3	0	5	3	6	3	4	6	2	1	3	1
CAPN1_85369	1	0	0	3	0	0	0	0	4	0	0	2	1	1	4
npdc1a_85370	35	23	20	33	0	43	48	33	25	23	54	17	41	44	29
hnf1a_85371	13	13	16	24	0	17	16	23	30	27	16	16	19	24	14
brms1la_85372	122	106	123	138	0	164	103	145	96	95	153	100	132	135	125
msra_85373	16	39	27	31	0	22	45	25	40	46	25	38	22	38	47
prkacab_85374	264	292	216	274	0	216	286	239	263	308	235	299	232	270	262
cltcb_85375	504	632	554	693	0	528	626	552	527	592	478	555	614	470	434
hsp90b1_85376	204	302	333	253	1	295	318	402	231	273	337	237	420	258	260
psmd14_85377	50	38	41	41	0	57	39	72	31	39	42	32	41	40	29
slc39a4_85378	24	13	8	14	0	5	7	11	16	13	20	4	15	14	14
slc6a19b_85379	6	1	4	7	0	2	2	2	4	4	2	3	1	6	6
bnip3la_85380	26	30	23	22	0	40	25	28	50	68	41	24	19	35	104
prkx_85381	32	37	18	22	0	28	23	13	31	23	41	29	23	28	34
hif1ab_85382	1119	1318	1134	1496	0	1178	1217	1228	1199	1337	1128	1037	1402	1154	1003
mrps6_85383	66	46	61	74	0	77	68	71	55	61	65	81	78	61	75
atp2c1_85384	70	66	65	51	0	66	51	62	61	60	84	48	82	80	46
nop56_85385	13	11	10	18	0	10	13	10	10	16	11	7	13	26	10
slc6a4a_85386	2	15	26	16	0	24	14	23	19	29	10	21	21	10	16
epn3b_85387	14	4	2	10	0	9	4	3	13	5	5	3	7	3	7
gngt1_85388	9	12	18	5	0	7	13	10	9	16	6	10	17	18	10
suv39h1b_85389	571	634	485	653	0	456	643	549	747	765	538	709	586	649	594
ufm1_85390	128	151	129	129	0	95	123	114	138	140	121	138	140	140	130
bnip4_85391	0	11	8	1	0	13	7	20	7	6	7	13	2	5	0
kdm5a_85392	4	2	0	5	0	5	2	1	11	2	3	4	5	6	3
sept10_85393	41	29	33	27	0	52	19	30	23	20	20	45	32	19	26
tsc22d3_85394	7	40	42	58	0	26	44	27	47	60	37	14	26	41	43
atp6v0e1_85395	36416	49839	32986	39377	53	32455	49189	35684	45878	51362	33844	45917	37556	41825	38738
abcf3_85396	1	6	7	4	0	4	4	6	5	3	6	1	3	10	7
irx5b_85397	51	29	28	47	0	60	28	31	43	17	70	26	36	56	45
irf7_85398	30	21	23	28	0	25	30	30	32	24	43	31	49	27	44
tram2_85399	69	55	51	57	0	47	60	55	71	90	60	74	78	60	56
fabp11b_85400	125	658	249	178	0	111	520	278	304	399	135	188	154	171	220
rbm12b_85401	34	23	35	53	0	35	29	36	39	28	38	28	37	43	34
lrp10_85402	233	223	205	232	0	254	196	182	228	217	238	178	229	193	245
si:dkey-188i13.7_85403	3	7	5	4	0	3	6	5	7	5	9	1	4	8	9
si:dkeyp-113d7.1_85404	369	337	335	427	0	367	338	282	323	344	381	300	380	333	268
tent4a_85405	556	321	300	461	0	531	355	444	413	349	441	343	406	453	360
mob1a_85406	39	20	24	63	0	49	22	34	27	24	28	29	40	20	42
timm9_85407	158	148	156	138	0	177	135	159	137	107	174	149	163	136	126
rac3a_85408	2	2	3	7	0	5	5	5	4	3	6	4	2	10	8
nr1h3_85409	233	370	364	330	0	203	317	262	184	344	288	155	325	215	568
znf217_85410	1812	948	882	1233	1	1483	890	938	1203	1007	1462	1342	1321	1631	1381
pax6a_85411	1129	1012	760	1026	0	1148	1015	801	1137	1120	1053	988	883	1338	996
ruvbl1_85412	93	104	126	125	1	117	84	126	99	113	137	111	164	97	120
keap1b_85413	13	3	2	21	0	28	1	4	17	8	26	9	11	17	10
bcl7ba_85414	0	5	0	3	0	0	1	0	3	3	3	2	0	10	1
clocka_85415	34	26	18	30	0	25	15	21	28	31	20	19	32	35	16
mrpl53_85416	22	41	51	48	0	27	36	22	55	75	17	28	54	57	21
myzap_85417	3	1	2	7	0	5	4	5	6	8	3	1	2	9	4
ormdl2_85418	8	6	10	7	0	1	3	5	13	10	5	12	4	13	7
CABZ01086734.1_85419	88	34	47	58	0	106	28	51	61	28	64	37	46	29	54
nit1_85420	141	97	109	145	0	175	105	63	135	84	136	130	134	168	159
slc38a5b_85421	105	37	59	81	0	116	26	58	44	59	102	44	63	75	59
acta2_85422	4	0	3	3	0	4	4	5	8	6	4	1	5	12	12
ugt2a4_85423	10	4	2	9	0	6	2	7	9	17	4	9	9	16	16
ccnd3_85424	19	9	15	25	1	22	11	21	31	21	35	22	30	35	19
slc25a27_85425	14	12	7	16	0	10	6	8	17	20	13	16	10	10	11
cttn_85426	342	337	387	459	0	362	303	358	295	404	325	316	361	364	303
psen1_85427	11	4	5	13	0	10	7	10	11	2	12	4	13	19	5
slc7a5_85428	96	56	138	97	0	177	101	139	122	188	98	219	121	171	45
cry1aa_85429	6	9	9	19	0	14	6	10	19	8	7	13	15	8	6
tnfrsf19_85430	561	435	348	440	0	490	371	404	443	439	485	480	488	580	424
ptpn12_85431	19	6	4	12	0	18	3	8	6	6	23	3	6	14	15
dio1_85432	31	28	39	37	0	43	32	50	34	36	37	59	43	47	40
slc27a2a_85433	10	3	12	12	0	10	2	9	8	11	4	7	7	5	6
egr2b_85434	2	3	1	2	0	0	0	0	3	1	4	0	2	3	1
casp3b_85435	130	129	86	166	0	115	169	81	211	89	155	180	164	325	191
tp53bp1_85436	15	11	15	36	0	16	11	21	12	11	22	11	17	19	14
cirbpb_85437	9378	6288	6722	7850	4	9449	6446	6663	6647	5847	8351	5530	7580	5869	4899
adi1_85438	75	65	98	99	0	85	100	113	79	80	111	92	121	90	56
alpi.1_85439	55	69	80	102	0	47	93	76	87	96	45	66	97	75	67
tsen2_85440	4	4	9	11	0	5	6	3	5	6	9	11	4	6	11
agxt2_85441	17	13	19	22	0	17	10	19	10	7	9	10	7	16	7
alx1_85442	11	4	5	3	0	6	2	6	7	3	2	6	3	8	14
ovol1a_85443	3	1	1	1	0	7	1	7	5	4	2	2	0	10	3
wipi1_85444	98	106	101	158	0	118	105	113	109	137	88	136	137	139	130
ndrg1a_85445	42	44	29	50	0	44	38	45	48	34	35	29	50	51	32
rxrab_85446	5	16	14	26	0	17	10	12	21	17	13	9	18	16	10
btr24_85447	3	5	2	3	0	1	2	1	5	6	3	6	1	9	8
nipsnap3a_85448	0	0	0	10	0	0	0	0	0	1	0	0	0	2	0
pim1_85449	233	256	187	255	0	261	201	209	196	207	336	184	261	218	221
ahcy_85450	651	485	659	496	2	828	486	693	400	443	690	502	784	386	378
slc35a5_85451	24	25	19	43	0	30	29	24	38	29	19	28	12	56	34
lyar_85452	550	645	468	505	0	504	568	606	555	621	527	714	628	603	603
gap43_85453	131	55	85	122	0	171	42	86	68	55	135	48	77	55	67
opn1mw3_85454	0	1	0	2	0	1	2	1	5	5	1	4	1	8	5
mpzl1l_85455	733	835	664	800	1	641	791	755	899	912	753	715	710	770	633
trub2_85456	60	39	56	57	0	30	65	45	77	84	51	38	39	111	38
fbxo21_85457	38	36	30	48	0	58	23	41	38	31	54	26	33	44	38
arsg_85458	30	6	16	14	0	21	12	23	11	10	29	33	22	25	22
fynb_85459	27	12	10	24	0	23	6	19	15	8	17	12	9	18	10
fanci_85460	3	4	4	15	0	4	4	1	18	10	2	7	3	17	3
rhov_85461	56	17	21	22	0	29	15	28	15	21	23	24	19	21	14
gna15.3_85462	0	3	0	1	0	0	1	0	0	0	1	0	2	3	3
rnpc3_85463	3	0	1	3	0	0	1	0	7	0	1	3	2	4	4
prkcq_85464	1	2	1	3	0	1	0	1	1	4	2	1	0	5	5
nab1b_85465	16	8	7	10	0	20	4	11	8	5	6	10	3	9	10
nup37_85466	205	86	98	123	0	218	84	138	139	77	227	99	143	146	111
nup85_85467	40	22	41	43	0	67	33	46	28	28	50	24	36	40	16
lpar1_85468	2	4	1	0	0	0	2	1	3	1	6	2	0	4	4
acat1_85469	162	127	146	114	0	205	107	171	131	145	191	149	192	127	106
tshr_85470	0	2	2	6	0	0	8	1	7	8	2	5	3	12	11
rpl36_85471	18790	31121	24276	25227	39	21251	30588	27640	26025	33784	20432	27401	32220	20698	19748
si:ch73-74h11.1_85472	8	3	6	8	0	4	5	2	6	5	3	1	7	12	6
hprt1_85473	304	264	220	297	1	293	245	317	250	253	352	317	340	290	258
CU639469.1_85474	8	0	4	1	0	3	0	4	3	4	7	4	1	9	6
blcap_85475	26	31	39	32	0	22	39	34	43	29	20	26	29	28	22
dlat_85476	305	312	303	263	0	345	354	389	333	392	280	403	312	262	260
stat5a_85477	5	4	4	3	0	5	2	7	2	4	4	3	3	4	2
CHST13_85478	8	4	5	8	0	11	5	8	9	9	9	5	10	9	11
ighv6-1_85479	0	0	1	3	0	0	0	2	5	4	1	0	0	2	2
il17rd_85480	198	243	181	251	1	215	218	160	223	256	240	270	212	274	226
hyou1_85481	8	5	2	8	0	4	8	3	4	7	4	4	5	15	8
itfg1_85482	28	33	35	58	0	37	21	40	68	34	28	27	26	46	22
si:ch211-22k7.9_85483	1093	675	811	1883	0	920	697	1003	1874	1739	880	885	851	2308	2325
polr1c_85484	5	3	1	6	0	5	1	4	7	2	13	4	2	4	11
si:dkey-85a20.4_85485	4	5	1	4	0	3	6	2	4	1	10	4	3	11	3
akr1b1_85486	16	17	8	25	0	19	16	22	13	14	12	16	18	18	9
map1lc3a_85487	0	2	0	1	0	0	0	1	0	0	1	0	1	1	0
junba_85488	25	27	27	32	0	20	50	32	34	35	23	48	16	37	28
aqp4_85489	92	67	58	74	0	81	59	69	69	90	56	64	54	70	43
h2afvb_85490	311	242	304	271	1	450	289	309	238	225	312	282	318	157	171
mrpl37_85491	217	268	225	247	0	229	288	308	226	244	182	246	226	193	189
si:ch211-259g3.4_85492	1	5	12	17	0	9	8	1	5	1	3	1	13	3	5
nlgn3b_85493	44	9	17	25	0	27	28	25	34	20	26	16	20	17	16
zgc:92606_85494	24	22	37	38	0	44	31	31	30	21	12	26	19	39	20
cdca4_85495	46	22	23	30	0	47	13	22	19	15	43	11	29	14	11
tmed2_85496	860	1630	1173	1260	3	982	1573	1286	1541	1739	1189	1392	1445	1351	1166
exosc4_85497	160	115	120	130	0	178	93	119	96	89	157	98	156	115	79
plac8.2_85498	4	0	3	12	0	1	2	2	5	2	1	2	0	14	6
herpud1_85499	21	11	18	16	0	23	9	11	15	11	11	7	14	21	8
acadm_85500	898	507	556	656	1	789	564	710	748	674	767	666	719	826	641
ddc_85501	7	3	17	6	0	6	11	7	4	3	11	0	7	4	8
rfx5_85502	78	65	67	73	0	92	56	74	52	40	55	61	73	74	50
pin1_85503	754	923	853	827	0	869	950	957	952	1079	824	1194	1033	907	842
myl12.1_85504	3609	4704	4263	3645	4	3682	4979	4690	4360	5064	3458	5079	4422	4066	3477
ngrn_85505	127	131	126	183	0	147	161	177	152	152	160	187	142	201	143
maff_85506	10	4	7	6	0	3	5	7	6	9	0	1	3	7	6
slc6a9_85507	27	23	34	23	0	42	27	27	28	22	42	25	20	33	16
ipo13_85508	172	88	102	123	0	174	111	113	142	91	178	89	130	170	117
krt8_85509	52	284	167	360	1	59	399	162	164	326	310	36	187	30	170
pcdh2ac_85510	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
hsd3b1_85511	1	2	1	3	0	3	2	1	7	2	9	5	0	4	4
nop58_85512	606	532	615	609	0	639	520	664	480	551	632	667	637	515	481
mtf2_85513	163	82	130	128	0	201	100	118	122	110	153	96	147	109	77
hacd3_85514	8	6	4	9	0	12	5	7	8	7	15	5	12	10	3
LO018552.1_85515	1	0	0	2	0	2	1	2	0	0	1	3	0	6	1
xaf1_85516	10	4	4	9	0	6	4	6	12	12	5	7	7	8	12
hoxa9a_85517	73	114	95	133	0	104	93	93	92	119	83	90	93	81	90
slc10a7_85518	73	55	55	54	0	44	59	67	64	40	50	62	89	38	48
adprh_85519	23	61	40	69	0	27	45	47	56	70	56	29	52	43	31
timeless_85520	745	519	493	701	1	627	571	560	624	531	662	679	636	710	593
mrvi1_85521	5	5	2	8	0	8	2	3	4	7	4	4	4	6	11
ccdc61_85522	12	13	3	19	0	15	6	12	9	11	9	5	7	13	6
itgb1bp1_85523	94	43	62	56	0	137	49	80	75	54	81	53	92	85	45
slc9a3r1a_85524	43	37	41	68	0	51	39	73	39	52	48	46	58	50	57
them4_85525	46	61	73	70	0	53	56	52	59	64	64	57	74	61	72
nfkbiaa_85526	73	66	0	54	0	63	18	35	37	69	14	71	6	52	54
rpl7a_85527	11295	17802	16613	15780	14	13177	15967	16390	15520	19448	12880	15271	17059	12083	13558
btr23_85528	0	2	1	0	0	0	1	0	3	0	0	0	0	0	0
nhp2_85529	337	596	375	361	2	293	548	586	512	706	246	851	467	387	391
gria4a_85530	51	45	39	71	0	53	42	51	49	38	45	56	56	55	55
cxcl19_85531	0	4	2	7	0	5	2	5	4	8	2	2	1	12	5
CABZ01045062.1_85532	32	35	24	28	0	42	23	35	29	22	43	33	23	18	23
ralba_85533	207	242	234	168	0	294	249	223	204	223	306	291	279	207	210
rsu1_85534	9	1	0	0	0	9	0	9	3	3	0	2	15	1	0
lyz_85535	6	25	28	24	0	8	21	20	13	25	17	13	13	8	14
ppp2r5eb_85536	37	21	20	38	0	44	17	28	20	22	24	29	23	21	20
si:ch211-214b16.4_85537	20	19	21	21	0	22	8	18	38	26	18	10	17	24	14
fgf7_85538	5	3	5	17	0	7	5	9	16	7	5	12	5	23	16
cyp2aa3_85539	17	9	45	32	0	13	14	13	28	23	15	14	18	27	32
smarca5_85540	209	101	256	143	0	292	82	168	153	200	88	106	149	95	135
psmc6_85541	800	1049	758	994	1	815	1046	939	1161	1137	835	1015	839	983	862
rhoab_85542	212	296	259	208	0	261	223	257	193	274	171	232	276	161	137
ncapd2_85543	20	8	15	19	0	17	16	17	23	12	10	15	26	14	12
ndnl2_85544	74	48	63	82	0	95	44	74	79	50	76	73	61	76	61
zgc:63568_85545	33	21	31	41	0	41	21	19	28	21	38	42	35	39	22
serhl_85546	101	123	92	142	0	95	128	140	166	153	86	164	172	186	148
ehhadh_85547	70	59	58	47	0	88	29	48	61	34	76	61	66	65	59
dusp22b_85548	212	187	125	145	0	149	167	102	164	121	227	311	134	162	121
znf318_85549	1550	1679	812	1421	2	1321	1795	1043	1632	1837	1298	1787	913	1542	1548
nudt5_85550	37	31	44	31	0	16	34	35	42	34	35	52	51	45	32
kif2c_85551	182	189	207	218	0	204	194	218	189	174	114	155	187	153	146
calm3a_85552	703	815	671	823	0	794	787	782	810	801	740	823	733	877	617
srsf10b_85553	37	15	10	18	0	23	16	28	24	12	27	27	23	24	14
rpap3_85554	481	400	334	463	1	389	383	367	437	376	465	354	400	455	380
pax8_85555	11	4	0	10	0	3	2	6	6	7	3	3	6	14	6
polr3b_85556	87	79	88	97	1	94	61	107	59	98	82	121	102	51	52
npas4l_85557	12	1	1	7	0	7	4	3	11	7	4	6	7	14	14
stxbp1a_85558	819	917	713	777	3	850	913	725	797	739	843	678	676	716	660
pax2a_85559	573	426	389	537	1	511	398	439	444	381	432	352	354	434	298
pla2g7_85560	5	2	1	6	0	2	1	3	3	0	4	0	4	9	3
slc16a10_85561	91	64	65	117	0	137	87	89	77	60	126	65	113	111	62
eef1b2_85562	135	91	129	134	0	134	98	96	127	96	134	90	118	106	121
cntf_85563	3	3	8	26	0	13	12	9	13	8	4	5	7	16	5
dll4_85564	5	5	1	6	0	2	3	4	9	9	2	7	7	6	9
ctr9_85565	330	166	200	279	0	334	161	218	194	143	271	191	233	210	225
eprs_85566	6	8	7	7	0	6	1	6	8	6	1	2	1	9	7
rrm1_85567	776	1037	766	1018	0	737	1048	853	763	945	687	994	709	636	847
rac1l_85568	17	14	13	29	0	26	9	6	25	32	7	19	8	16	19
aifm4_85569	5	6	7	4	0	3	5	3	2	2	4	15	3	5	5
rraga_85570	274	213	180	269	0	299	209	261	250	209	251	239	288	250	184
si:ch211-160f23.5_85571	182	92	129	158	0	169	82	85	102	77	137	118	106	91	83
ngb_85572	5	2	3	5	0	5	4	4	7	9	1	0	1	15	14
mxe_85573	2	0	6	3	0	1	3	3	4	4	4	3	2	8	4
sprb_85574	40	35	17	31	0	24	24	24	18	23	28	25	23	28	21
hikeshi_85575	19	16	17	25	0	21	16	31	23	21	22	18	25	15	20
si:dkey-288i20.2_85576	150	98	99	154	0	172	128	116	169	130	126	187	105	193	133
ush1c_85577	0	2	2	2	0	0	3	2	3	0	7	3	1	3	1
sema7a_85578	13	14	10	22	0	16	10	11	10	5	18	5	19	12	6
CACNG5_85579	3	0	1	4	0	1	0	2	4	1	4	4	0	6	7
atf1_85580	189	210	189	224	0	255	179	242	164	196	187	172	213	174	166
ephx1_85581	10	8	9	9	0	5	6	10	11	9	18	15	15	15	17
hexb_85582	8	8	19	18	0	13	9	6	4	14	9	8	12	5	13
rae1_85583	5	11	10	7	0	15	7	14	7	6	12	10	25	9	12
chrna2a_85584	7	10	8	8	0	4	11	6	10	7	14	6	14	13	11
baxa_85585	13	13	15	11	0	18	13	22	11	16	8	13	7	9	12
alg8_85586	18	11	49	40	0	26	30	35	45	1	20	22	50	34	11
lsm1_85587	37	21	48	32	0	32	23	34	29	26	26	28	35	20	23
ptk2ba_85588	2	4	4	3	0	5	6	1	5	1	3	5	0	7	9
kdelr2b_85589	180	197	168	246	0	161	216	170	194	213	186	244	255	211	188
l1cama_85590	1	2	8	9	0	2	0	3	4	6	0	1	4	1	2
stx4_85591	14	9	4	14	0	24	9	13	10	14	14	3	14	10	7
cenpe_85592	979	346	418	592	1	924	360	467	452	312	702	459	467	510	386
fosb_85593	1	3	0	4	0	1	2	8	4	2	3	4	1	3	1
mpi_85594	1	0	1	5	0	1	2	2	1	3	1	1	0	8	5
pax3a_85595	74	32	49	59	0	71	26	33	47	37	57	30	50	36	34
rnmt_85596	94	88	87	105	0	69	109	91	91	70	60	118	55	99	64
nqo1_85597	302	280	512	325	0	228	381	307	458	472	393	344	416	504	464
itpr2_85598	1	1	1	5	0	0	1	1	2	3	1	2	1	6	7
si:ch73-190m4.1_85599	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
adam10a_85600	912	751	872	965	1	881	768	822	715	887	849	876	1011	867	728
pora_85601	24	23	32	42	0	41	15	38	37	20	38	28	32	37	29
ncbp2_85602	15	10	13	22	0	20	9	12	19	14	18	6	20	25	17
scn1laa_85603	44	47	61	67	0	42	54	50	73	49	58	57	60	87	72
vapb_85604	160	229	181	155	1	120	138	67	145	166	214	139	130	101	256
copa_85605	686	1021	638	1101	1	666	1244	922	1243	1246	663	1090	753	1038	1109
slc22a6l_85606	28	11	33	21	0	33	21	33	21	20	40	21	32	25	18
igl4v10_85607	4	7	4	7	0	2	8	1	15	7	7	0	7	16	15
ccdc92_85608	10	24	38	65	0	43	27	44	61	49	22	27	42	52	57
cherp_85609	150	69	78	148	0	233	87	90	102	67	132	57	170	105	89
trdmt1_85610	21	7	11	19	1	13	17	19	12	12	23	11	5	23	19
tomm20a_85611	775	426	450	511	1	903	414	449	431	359	652	571	616	646	447
rx3_85612	17	32	38	39	0	25	40	24	31	37	31	32	33	41	33
ephb1_85613	1	0	0	4	0	3	1	2	2	3	4	0	0	9	4
ripk1l_85614	45	35	37	50	0	73	37	45	43	54	36	52	60	42	45
coq5_85615	42	53	59	46	0	34	54	59	38	37	28	31	47	34	37
vtg3_85616	7	3	4	5	0	5	4	8	4	6	3	3	1	6	8
cd44a_85617	0	0	1	1	0	0	1	0	3	2	0	0	0	0	1
fgf10b_85618	1	5	1	5	0	6	4	1	4	9	0	0	3	10	10
rpsa_85619	4521	1873	2520	3221	0	5277	1911	2560	2141	1749	4757	1821	2975	2726	1821
med12_85620	61	31	67	47	0	60	31	52	29	40	43	29	58	42	42
ripk3_85621	1	2	1	6	0	4	3	2	9	1	0	0	4	4	4
pwp1_85622	147	130	144	152	0	182	137	178	214	182	146	159	172	142	132
sox4a_85623	1274	1544	1438	1453	1	1375	1695	1244	1352	1343	1149	1124	1329	1282	1238
si:ch211-253b8.5_85624	41	30	34	42	0	59	21	46	47	38	49	45	44	48	32
vgll4b_85625	245	179	284	243	0	300	243	233	202	187	296	204	302	207	177
aldh2.2_85626	10	13	12	13	0	11	12	12	17	11	10	21	20	8	4
henmt1_85627	1	2	1	1	0	0	1	0	7	1	0	2	1	7	9
mlec_85628	864	640	508	690	1	687	689	647	758	570	818	676	657	804	686
rfc4_85629	18	6	10	16	0	15	8	3	10	8	23	5	18	20	5
eif4ba_85630	17	17	34	24	0	14	21	10	34	27	33	33	50	27	28
sgpp1_85631	61	56	63	89	0	89	65	66	43	78	100	77	80	79	64
jpt2_85632	75	79	110	141	0	81	95	123	100	102	76	101	137	87	91
ano9a_85633	349	272	241	371	0	347	195	263	321	355	362	228	289	312	285
SPDEF_85634	15	19	18	36	0	42	17	20	19	31	25	34	23	52	21
fgf8a_85635	4	3	5	10	0	7	0	8	10	3	13	1	5	2	14
