X	Ebut_EC20_24h_run1	Ebut_EC20_24h_run2	Ebut_EC20_24h_run3	Ebut_EC20_24h_run4	Ebut_EC20_24h_run5	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5
pik3r3b_86322	18	21	21	16	13	11	9	25	7	0	34	9	16	16	18
ddias_86323	11	30	16	27	14	0	33	12	17	0	9	23	25	21	21
zgc:113436_86324	63	73	78	27	30	117	60	90	23	0	112	63	65	39	25
zgc:194990_86325	9	9	5	5	4	3	5	2	2	0	1	0	6	3	0
osmr_86326	6	5	2	11	3	10	1	1	4	0	3	5	1	10	1
BX120005.1_86327	1	0	0	0	0	0	5	0	0	0	0	2	1	1	11
p2ry13_86328	3	1	4	2	1	0	3	3	7	0	4	4	2	1	1
rpl11_86329	18313	15503	20730	26409	15231	9151	19437	13692	31332	16	8730	21396	16826	29451	30439
isg15_86330	5	7	3	9	3	4	13	4	6	0	5	8	5	11	10
gadd45bb_86331	30	49	54	36	49	61	33	39	53	0	85	52	75	46	18
npc1_86332	60	94	124	90	51	134	113	135	94	0	73	101	95	104	58
pabpn1_86333	2850	2209	2599	2101	2182	2894	2793	3008	2501	0	2933	2748	2847	2341	2495
abcg2d_86334	10	3	3	8	2	1	1	3	4	0	6	3	4	5	4
eif3d_86335	330	484	585	359	279	301	370	392	384	0	382	413	567	366	313
hat1_86336	241	278	343	250	220	134	249	299	308	0	167	326	329	326	265
puf60a_86337	146	188	238	96	113	138	164	246	116	0	135	200	240	165	116
mao_86338	2	2	0	3	3	0	7	2	2	0	2	2	4	2	4
tfam_86339	235	280	334	281	197	239	333	263	248	0	210	297	277	314	286
barx1_86340	14	13	27	16	10	5	18	26	17	0	3	12	24	26	40
mterf3_86341	5	4	5	2	2	0	1	5	0	0	2	2	2	3	2
nusap1_86342	74	140	169	134	48	91	78	129	82	0	87	113	143	81	70
hcrtr2_86343	6	6	0	1	4	0	4	5	1	0	1	8	6	2	6
sfrp1b_86344	7	26	49	35	13	2	17	26	27	0	7	35	20	19	34
cnpy2_86345	139	99	70	122	102	126	151	154	107	0	120	172	116	103	83
mrpl19_86346	21	28	56	25	12	45	25	18	20	0	47	32	44	30	14
zfand1_86347	26	34	41	32	22	41	22	43	20	0	51	29	20	39	17
gria1a_86348	3	2	3	0	1	8	1	10	2	0	1	0	0	0	0
prc1b_86349	41	38	54	39	45	27	54	53	64	0	33	47	62	74	49
dffb_86350	66	50	33	59	55	46	49	33	86	0	43	75	61	76	65
si:dkey-92j12.5_86351	18	11	10	7	2	22	13	6	19	0	24	9	8	5	5
sod3b_86352	4	2	2	5	1	0	4	4	0	0	3	2	0	2	4
si:ch211-113a14.19_86353	7452	7763	12010	5947	5485	8603	8083	8607	7974	4	6873	10851	9732	8747	7157
dnajb14_86354	39	21	41	13	40	15	37	25	18	0	17	31	42	29	21
chmp4c_86355	72	81	82	73	87	69	80	71	72	0	86	60	88	66	63
nfkb2_86356	21	37	63	43	25	56	35	44	38	0	57	41	43	40	20
yrk_86357	53	42	64	47	34	56	44	48	53	0	39	63	70	52	55
faima_86358	68	79	75	89	66	71	78	80	58	0	80	79	94	74	46
akr7a3_86359	37	19	33	25	41	36	35	22	24	0	16	28	25	22	21
wdr61_86360	365	422	409	416	321	289	596	451	440	0	280	607	518	394	376
pgk1_86361	182	154	237	183	118	243	149	211	203	1	183	188	227	190	140
hoxa10b_86362	135	104	136	87	89	165	117	182	96	1	123	82	167	77	81
sumf1_86363	4	6	1	6	10	4	3	14	1	0	12	6	4	14	4
wnt7bb_86364	7	3	1	1	7	6	6	8	3	0	7	2	1	0	2
cfhl4_86365	31	63	29	39	0	66	77	51	69	0	21	55	40	56	54
hsp90ab1_86366	767	1302	1639	739	547	1122	814	1093	853	0	1007	979	1475	1099	750
nr4a3_86367	10	6	1	3	8	7	5	7	1	0	3	3	5	3	2
mcm7_86368	660	554	616	474	645	1186	756	724	565	0	992	742	703	416	535
rasgef1ba_86369	133	144	171	91	71	189	99	99	92	1	173	126	129	103	78
pole2_86370	5	6	4	6	7	9	1	4	3	0	10	1	8	2	7
ube3c_86371	19	18	15	22	4	34	17	22	8	0	21	12	34	21	17
prkaa1_86372	24	19	28	16	10	34	22	36	18	0	32	24	28	12	9
neurog1_86373	228	260	286	176	169	339	213	306	226	0	420	277	285	179	156
prkcz_86374	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0
smtnb_86375	4	0	0	3	0	4	1	2	7	0	1	0	0	1	4
cyp2aa9_86376	20	11	18	16	4	28	15	30	16	0	21	19	18	13	15
zcchc8_86377	9	12	10	5	4	13	6	5	6	0	13	2	4	6	6
cct7_86378	27	28	33	15	19	38	30	28	36	0	25	32	29	31	20
mxc_86379	6	7	3	8	4	10	9	12	12	0	6	2	10	8	9
htra1b_86380	5	1	0	0	3	2	7	0	0	0	5	4	2	0	3
tcerg1a_86381	209	139	162	153	156	240	209	166	160	0	170	227	118	136	155
cdk19_86382	13	6	16	15	2	10	9	10	7	0	19	9	15	22	4
metrn_86383	14	41	37	20	15	83	30	15	29	0	77	15	43	26	8
stk25b_86384	19	14	15	17	17	5	25	25	22	0	6	14	14	13	15
ext1b_86385	48	69	73	35	29	94	78	108	55	0	76	60	73	49	20
myl9b_86386	8	25	30	20	9	18	16	60	9	0	30	18	27	16	12
icmt_86387	5	1	5	2	1	4	5	8	2	0	3	7	5	5	3
ssb_86388	38	88	60	52	55	28	32	103	54	0	33	35	30	65	55
cd36_86389	4	12	14	23	14	8	11	15	10	0	10	19	17	26	20
hmg20b_86390	0	6	4	1	5	0	2	2	0	0	5	0	1	4	1
litaf_86391	3	8	9	7	4	5	4	5	7	0	2	7	14	7	1
mybl2b_86392	2	3	5	1	2	0	2	6	2	0	6	1	8	8	7
plxdc2_86393	406	300	357	334	324	569	312	418	334	0	459	293	377	302	259
h2afva_86394	524	680	1004	571	352	496	548	666	630	1	441	750	797	705	459
tdo2b_86395	11	1	1	0	0	0	1	5	2	0	0	1	1	0	1
psme2_86396	0	5	6	2	0	0	1	7	2	0	0	1	0	7	4
cyp2k17_86397	3	4	0	0	0	3	0	5	1	0	0	1	0	1	3
adamts5_86398	5	1	1	0	0	0	2	3	2	0	6	3	2	2	7
ech1_86399	3	6	3	5	2	5	2	9	2	0	0	5	10	5	3
psmb13a_86400	3	1	1	2	0	8	3	1	1	0	0	1	2	1	2
marcksa_86401	31	38	31	20	17	59	32	39	12	0	67	30	36	7	20
chic2_86402	4	3	11	9	1	14	7	9	6	0	8	10	15	5	5
nfkbiz_86403	1	0	2	3	6	4	8	6	2	0	2	0	4	2	9
saa_86404	4	2	2	2	0	7	0	0	0	0	0	1	2	1	3
ddit3_86405	46	25	29	19	17	97	50	38	34	0	43	21	37	17	21
timm17b_86406	15	23	23	16	17	14	15	22	15	0	16	23	31	30	21
oxct1a_86407	22	14	16	8	11	26	23	18	17	0	15	14	22	17	4
si:busm1-266f07.2_86408	1	1	0	0	0	0	0	2	0	0	1	0	2	0	3
cd79a_86409	5	4	1	5	8	8	0	3	5	0	4	6	4	4	7
znf143a_86410	0	9	13	4	10	11	10	12	6	0	14	14	8	9	7
si:ch73-160i9.2_86411	2	3	2	7	2	2	2	4	1	0	0	4	2	6	4
crim1_86412	66	42	45	47	48	80	63	46	55	0	28	48	32	46	58
gabra2a_86413	2	0	0	2	2	1	0	9	0	0	1	1	3	2	0
scn4ab_86414	13	12	19	13	4	7	18	19	13	0	4	16	18	25	16
psmb6_86415	44	58	82	53	35	36	33	54	52	0	37	52	87	60	41
abca5_86416	15	10	13	8	11	37	10	12	7	0	34	12	15	16	7
espn_86417	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cgrrf1_86418	32	42	26	30	34	28	38	34	35	0	40	38	23	34	34
il11a_86419	0	5	0	4	3	0	5	3	2	0	2	3	2	1	5
mbpa_86420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prelid3b_86421	119	121	94	108	99	227	138	126	127	0	211	142	174	101	84
ggt5a_86422	113	70	111	93	75	153	109	105	105	1	106	72	135	97	48
mdm2_86423	11	1	2	2	0	12	4	5	6	0	1	4	6	9	10
irs1_86424	18	17	39	14	17	27	12	29	13	0	52	20	25	14	9
arpp19a_86425	1314	1243	1423	1489	1362	989	1550	1412	1739	2	1074	1481	1350	1587	1724
elac2_86426	7	3	4	1	3	8	6	11	7	0	3	4	10	2	8
pink1_86427	101	57	105	72	66	163	57	95	104	0	183	68	82	78	70
vwf_86428	0	1	0	2	4	3	0	7	0	0	0	4	7	1	4
lum_86429	9	9	15	14	4	9	7	10	8	0	5	7	6	6	7
cyp2k16_86430	0	1	1	2	2	1	10	2	2	0	1	4	3	3	4
cdca7a_86431	170	249	253	177	98	251	197	211	169	0	277	177	245	160	125
stam2_86432	85	138	146	136	88	134	118	159	94	0	136	107	165	131	83
thrb_86433	16	21	43	25	14	40	11	41	17	0	58	32	47	13	23
strbp_86434	3	22	8	13	0	4	4	21	12	0	10	4	2	3	1
fshr_86435	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ctps1a_86436	112	177	147	90	98	224	123	204	101	0	254	148	256	111	65
sybl1_86437	228	195	189	287	285	232	270	253	343	0	202	256	221	330	344
srsf9_86438	6	16	23	11	2	12	6	7	7	0	12	10	10	5	6
gbf1_86439	160	148	168	124	136	217	116	163	153	0	188	165	192	135	148
zgc:153659_86440	7	9	0	1	4	3	6	6	3	0	2	10	5	3	6
smx5_86441	184	199	208	128	86	271	143	206	150	0	346	135	249	119	116
camsap2a_86442	369	259	279	368	285	395	323	330	338	0	312	369	331	282	302
pafah1b1a_86443	383	297	343	311	231	357	311	284	301	1	240	291	303	299	269
mapk14a_86444	50	56	88	46	68	35	31	49	93	0	53	78	59	73	42
rad50_86445	69	40	88	28	33	88	63	60	44	0	58	52	66	48	44
zgc:165532_86446	53	50	43	35	13	86	22	67	20	0	57	41	44	37	35
wdr12_86447	207	91	145	104	57	77	52	11	185	0	60	93	184	98	42
ophn1_86448	1	0	5	0	0	1	2	1	3	0	4	6	3	3	2
zgc:153642_86449	2	1	0	6	3	0	4	4	1	0	1	3	4	1	0
hpn_86450	10	2	1	4	2	9	6	7	6	0	9	6	4	3	10
tyrobp_86451	0	1	2	0	1	0	0	1	0	0	0	1	2	1	1
pcolcea_86452	1	5	4	5	0	1	9	6	4	0	5	3	2	4	3
tet3_86453	15	12	7	7	6	22	12	4	6	0	26	29	10	8	6
areg_86454	4	3	3	6	4	5	2	2	2	0	4	6	3	0	2
aspn_86455	0	3	3	6	8	1	4	4	1	0	1	6	3	4	0
atp6v0a1a_86456	148	90	153	185	139	89	108	133	189	0	60	140	148	227	203
kif4_86457	792	729	792	667	707	1247	816	940	648	1	917	758	958	709	634
ier2b_86458	104	81	66	81	88	98	88	71	115	1	77	59	91	64	114
tmem129_86459	19	11	22	15	5	3	18	17	17	0	18	11	17	25	17
ighv14-1_86460	27	52	43	73	29	22	27	53	53	0	26	29	49	44	41
gucy1b1_86461	1	4	4	3	0	2	1	0	2	0	3	8	1	1	1
mta1_86462	335	302	282	188	221	579	278	442	229	0	496	267	347	168	198
abcb10_86463	19	16	33	14	5	18	22	12	5	0	23	12	7	10	10
dctd_86464	179	228	268	135	165	295	189	238	202	0	305	214	264	138	147
TST_86465	0	2	5	3	0	4	5	4	1	0	5	6	0	4	3
serpine1_86466	61	63	75	49	56	121	88	92	78	0	74	68	54	55	87
cyp19a1b_86467	2	0	0	5	1	2	1	3	5	0	0	5	6	0	2
cx43_86468	132	142	247	149	159	80	145	116	181	0	90	149	159	186	162
epsti1_86469	2	1	0	2	1	0	0	0	5	0	0	2	2	2	6
ldlra_86470	9	4	0	0	2	7	2	3	3	0	7	3	0	2	4
amdhd2_86471	35	91	89	48	33	221	63	131	58	0	160	72	93	55	34
nfe2l3_86472	332	281	272	227	263	363	290	331	322	0	326	320	337	280	289
aifm1_86473	149	340	344	268	214	170	342	319	287	1	172	372	340	267	250
anxa2b_86474	5	4	7	5	1	7	0	5	6	0	6	0	9	4	3
hmox1a_86475	28	79	73	36	27	63	52	82	26	0	50	74	77	53	45
prkca_86476	27	19	46	49	21	32	24	48	36	0	21	19	34	34	36
gnai3_86477	10	10	10	3	8	5	4	13	10	0	18	5	20	2	7
gclc_86478	0	6	1	2	2	4	4	5	3	0	2	7	8	7	0
sulf2b_86479	177	139	165	200	178	214	183	186	172	1	171	147	181	156	162
npepl1_86480	134	170	218	117	75	213	154	194	138	0	142	137	199	174	85
vegfab_86481	0	5	1	4	5	4	7	2	0	0	5	3	3	2	7
hmga2_86482	114	161	160	99	77	287	131	212	97	0	295	128	198	99	59
kcnj12a_86483	3	3	0	1	3	2	1	0	0	0	0	2	1	3	3
prl_86484	3	2	1	0	2	3	7	7	2	0	2	3	1	1	0
c2cd2_86485	55	67	83	42	63	96	67	68	45	0	81	77	84	57	35
sys1_86486	71	101	92	92	68	101	134	113	86	0	97	105	131	98	66
tnfrsf1b_86487	39	46	45	37	32	54	58	61	64	0	44	37	68	31	59
dlx2a_86488	0	3	7	4	3	4	4	1	2	0	7	3	2	9	5
dazl_86489	10	6	10	17	15	7	17	12	8	0	8	6	12	12	19
steap4_86490	1	0	0	4	0	5	2	5	2	0	7	1	1	2	4
samhd1_86491	13	15	15	7	2	16	18	14	14	0	20	22	20	9	4
kat6b_86492	222	147	188	166	147	213	170	136	180	1	141	158	186	145	162
klhdc2_86493	25	21	26	11	11	39	13	17	11	0	32	18	29	9	10
fgf22_86494	6	7	9	14	2	2	1	4	15	0	2	10	8	9	11
wipf2a_86495	188	277	220	212	174	293	206	270	192	0	295	190	237	202	160
klf6a_86496	556	628	691	499	532	539	719	936	559	0	634	639	763	514	518
lgals8b_86497	0	1	0	4	1	0	0	0	0	0	0	0	4	2	2
smndc1_86498	5	11	11	0	0	12	9	10	3	0	8	2	3	2	3
sema4ba_86499	192	125	177	144	120	258	167	193	129	0	187	163	194	132	101
aanat2_86500	2	2	4	4	1	3	3	0	3	0	1	3	4	2	7
dok2_86501	10	3	20	0	1	9	14	2	2	0	17	18	13	2	2
cryz_86502	2	5	0	1	4	3	3	3	2	0	2	2	3	0	2
tcea2_86503	67	72	82	55	38	65	64	90	51	0	105	48	101	36	34
lgi1a_86504	163	146	181	97	144	199	157	202	138	0	231	137	180	106	119
evla_86505	345	235	233	237	303	197	241	258	296	0	210	231	253	265	278
insl3_86506	1	3	1	0	0	4	1	5	1	0	5	5	1	1	2
hoxd10a_86507	39	23	21	26	18	58	27	28	25	0	34	29	24	19	20
psmc1a_86508	281	374	412	145	109	541	241	220	228	0	322	142	437	181	93
abcf1_86509	68	422	699	201	376	56	17	429	274	0	173	268	289	446	571
sash3_86510	1	4	4	3	2	1	1	8	3	0	6	2	2	4	7
tnfrsf21_86511	3	1	3	3	1	3	1	5	5	0	2	1	4	0	0
hook2_86512	11	14	13	16	6	43	9	23	10	0	39	15	18	12	12
btr18_86513	1	7	3	0	1	0	2	4	4	0	3	1	5	3	0
pibf1_86514	284	219	250	244	265	326	266	229	282	0	210	233	231	210	252
cyp2aa1_86515	9	0	7	3	4	3	2	2	5	0	6	7	5	5	1
s100a1_86516	20	24	17	16	25	29	13	24	18	0	14	22	20	19	18
pou5f3_86517	3	4	1	4	2	6	6	3	3	0	0	4	4	1	1
cldnj_86518	22	30	48	23	31	9	29	27	20	0	33	42	56	29	17
insig1_86519	2	2	6	5	0	1	4	2	5	0	0	3	4	7	7
hmgb1b_86520	55	205	240	85	60	120	117	122	137	2	80	147	177	82	89
fcer1gl_86521	2	2	4	4	2	3	1	1	0	0	0	3	4	6	2
sh3glb1a_86522	147	86	71	77	50	115	64	94	69	0	112	97	102	104	77
mtor_86523	195	235	262	172	173	348	210	288	235	0	308	192	260	199	167
ephx5_86524	2	1	3	0	1	5	1	5	1	0	4	2	2	1	0
cyp2aa8_86525	267	392	295	237	148	734	348	695	163	1	315	348	358	299	247
si:dkey-188i13.6_86526	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
supv3l1_86527	4	4	3	8	4	5	0	2	1	0	16	6	1	7	3
csf1rb_86528	5	10	2	7	2	8	8	14	7	0	3	6	4	1	9
sgk3_86529	8	2	1	7	5	7	10	5	6	0	5	6	3	4	6
wu:fd46c06_86530	0	0	0	5	3	0	6	0	4	0	1	0	1	2	0
cbwd_86531	4	4	0	4	2	0	0	2	0	0	3	0	2	1	2
hif1al_86532	114	141	196	76	70	214	116	152	91	0	181	130	169	102	70
arl1_86533	2	6	9	2	0	8	7	16	5	0	9	8	12	3	11
tph1a_86534	5	4	5	0	0	5	3	4	1	0	4	0	2	0	4
crk_86535	24	10	14	14	8	15	14	23	10	0	21	7	18	9	5
prrx1a_86536	2	6	5	2	2	4	3	6	2	0	7	0	4	9	2
nenf_86537	31	33	25	10	18	13	19	16	30	0	19	27	30	22	14
cyp3a65_86538	5	5	1	3	0	13	5	3	3	0	7	1	4	2	5
neu4_86539	3	1	3	5	1	2	0	3	3	0	4	7	0	6	16
ormdl3_86540	3	3	3	10	9	6	8	0	3	0	4	2	7	9	1
slc5a3a_86541	2	1	5	8	3	8	0	1	5	0	2	5	1	0	0
fbxo5_86542	127	157	152	90	92	290	127	167	88	0	305	165	230	79	92
prkag2b_86543	11	12	14	12	13	15	11	17	12	0	23	6	22	14	12
gata6_86544	129	143	183	192	121	338	144	188	168	0	244	171	164	154	107
slbp_86545	3180	2457	1971	2887	3395	1836	3005	2259	3910	0	1722	2371	2055	3462	4113
eef2l2_86546	39	39	74	46	18	47	39	44	10	0	25	30	48	33	34
nek2_86547	269	207	230	266	281	180	279	252	324	0	196	252	234	231	285
rca2.2_86548	4	1	0	1	3	1	3	0	4	0	1	1	3	2	1
nos1_86549	388	544	660	500	561	661	528	688	561	0	510	584	616	532	418
traf6_86550	57	60	46	21	34	99	43	82	28	0	51	35	41	26	35
cel.2_86551	6	5	1	9	4	0	2	2	5	0	3	5	3	8	2
gins1_86552	283	302	347	230	190	278	229	379	307	0	284	273	348	294	237
mtnr1ab_86553	8	4	13	4	0	6	7	6	3	0	5	2	6	8	3
glb1_86554	43	43	33	20	38	51	61	42	33	0	36	39	36	37	35
myl4_86555	6	7	1	4	0	6	1	3	3	0	0	0	5	2	4
acta1a_86556	1473	1505	2378	2311	1115	1042	1030	1606	2291	0	924	1437	2071	2897	1515
mki67_86557	1882	2432	2922	2073	1453	2363	2061	2250	2145	2	2175	2177	2674	2258	1686
mrpl15_86558	819	639	744	792	759	434	828	627	1028	0	423	743	697	775	1099
eps15_86559	28	40	37	11	30	60	31	34	35	0	55	31	54	18	19
adra2b_86560	9	13	4	5	4	6	6	12	6	0	5	4	10	3	8
dpm2_86561	8	20	27	28	3	29	19	9	33	0	12	14	33	31	16
vtg5_86562	4	6	0	11	1	7	8	7	3	0	2	10	6	5	18
ptgfr_86563	5	1	1	0	2	1	2	0	4	0	3	2	3	4	2
etfa_86564	20	34	27	11	19	27	43	32	27	0	25	28	28	23	8
parvb_86565	0	4	1	1	5	5	1	8	4	0	1	3	5	1	5
zap70_86566	1	5	0	0	0	0	1	2	4	0	4	2	2	5	5
snx7_86567	32	41	49	32	33	53	52	61	40	0	53	52	22	44	29
arsj_86568	29	18	24	17	9	42	29	17	21	0	20	14	35	17	15
btr26_86569	0	0	1	0	2	0	2	0	0	0	0	0	3	0	0
tg_86570	1	0	5	1	0	0	2	7	1	0	1	0	2	7	0
acadl_86571	31	31	36	29	23	42	35	52	19	0	60	18	31	28	25
gria1b_86572	1	5	3	4	6	3	2	2	1	0	2	4	0	0	4
ctsc_86573	7	14	10	12	5	25	10	26	13	0	29	13	20	32	13
rnls_86574	7	15	14	18	6	16	8	8	8	0	17	18	10	6	7
ccl35.2_86575	0	2	0	0	0	2	0	6	0	0	0	0	1	0	0
tp53_86576	74	91	144	88	58	92	65	103	116	0	79	99	106	113	69
msmo1_86577	1	0	1	1	1	4	5	2	0	0	2	2	0	1	1
otog_86578	1	3	4	1	1	1	7	5	0	0	0	4	5	2	1
pdia5_86579	224	221	226	211	229	212	260	209	284	0	216	238	217	273	327
tnfa_86580	2	1	0	2	0	5	5	3	1	0	3	1	4	3	2
tmx2b_86581	193	264	288	214	185	184	262	241	245	0	165	286	286	250	188
med1_86582	298	245	270	314	235	314	189	240	218	0	305	229	226	283	207
zbtb41_86583	68	64	80	46	58	98	62	113	79	0	101	76	60	66	51
nfkbie_86584	0	5	8	9	4	9	5	2	7	0	4	4	3	10	9
chrna4b_86585	7	1	1	7	2	4	0	2	2	0	3	2	1	1	0
aldh9a1a.1_86586	89	128	195	69	50	215	105	256	64	1	174	112	159	77	47
rpl36a_86587	228	424	387	250	161	323	318	322	228	0	318	332	440	298	226
poc1bl_86588	2	11	5	6	6	4	1	9	6	0	9	12	6	3	8
triap1_86589	13	11	10	8	7	4	7	10	3	0	13	9	9	3	6
pitpnab_86590	1	3	1	5	1	7	4	3	1	0	3	8	9	3	1
espl1_86591	346	267	334	266	268	432	297	277	335	1	317	312	328	279	291
pak4_86592	30	18	43	8	8	25	7	36	3	0	26	22	43	5	5
bcl2b_86593	2	2	0	2	2	0	1	3	2	0	0	5	1	4	7
ccng1_86594	4689	3961	5175	4441	3562	5084	4675	5053	5983	4	4768	4819	4121	6280	4124
cdc7_86595	34	36	39	34	35	47	37	36	36	0	45	58	56	56	33
BX001030.1_86596	0	2	1	3	2	2	7	1	2	0	2	2	0	3	0
snn_86597	14	5	17	14	6	29	16	7	12	0	31	18	30	12	8
adora2aa_86598	11	10	23	17	10	17	14	20	12	0	16	17	5	17	11
mest_86599	39	45	32	30	24	19	33	32	30	0	13	17	30	27	40
si:dkey-253i9.4_86600	19	21	26	21	21	24	10	16	44	0	26	40	32	28	28
kyat3_86601	47	80	77	89	46	47	78	99	77	0	34	70	86	94	68
gpr18_86602	4	4	2	3	2	3	3	0	5	0	3	3	1	3	8
gper1_86603	10	2	3	8	1	1	5	0	2	0	2	0	5	1	2
ilk_86604	45	44	37	15	14	61	30	43	35	0	67	34	24	34	16
f13a1b_86605	18	18	26	14	17	29	30	17	11	0	28	34	32	21	15
star_86606	5	1	0	2	0	1	0	0	0	0	2	5	6	3	2
ube2c_86607	139	275	167	167	199	140	189	128	194	1	165	219	246	198	148
cdkn2a/b_86608	3	5	0	3	0	0	4	1	4	0	1	4	2	0	5
trip13_86609	4	2	2	1	1	7	0	5	1	0	3	1	0	2	6
gbp2_86610	15	17	14	20	5	6	16	9	14	0	10	21	15	3	12
plce1_86611	8	10	22	22	9	29	15	15	13	0	23	11	20	11	13
iars_86612	2355	1757	1707	1527	2166	2151	2279	2487	2173	3	2323	2074	2010	1740	1941
gpx2_86613	0	2	1	3	0	4	1	2	1	0	5	3	4	0	5
kctd5a_86614	343	330	368	265	241	523	307	427	278	0	431	323	432	282	199
olfml2a_86615	28	17	17	18	11	42	18	40	13	0	30	22	15	9	24
casp9_86616	7	2	4	4	3	8	8	4	0	0	4	3	10	2	6
ak3_86617	42	67	42	37	43	89	41	63	46	0	60	55	65	76	27
dusp3a_86618	52	45	71	52	33	44	88	64	71	0	47	76	72	52	62
si:ch211-113e8.5_86619	1	1	3	0	3	0	1	2	0	0	0	1	0	1	3
tlr8a_86620	0	6	2	0	2	3	7	0	4	0	0	4	4	2	6
gnmt_86621	92	96	193	137	96	117	103	171	196	0	97	129	166	198	190
tpd52l2b_86622	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
il2rb_86623	2	1	0	3	1	1	3	2	6	0	0	1	0	1	4
psmb8a_86624	2	1	0	4	0	0	1	3	1	0	1	0	1	3	0
pde6c_86625	13	9	9	17	14	13	21	14	16	1	4	18	27	47	25
psip1b_86626	1324	917	767	1017	963	557	1100	975	1315	1	847	954	478	1153	1382
chmp2ba_86627	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0
unc50_86628	37	43	64	44	24	54	29	79	37	0	62	37	75	23	16
polr2k_86629	159	124	148	173	209	157	163	131	246	0	83	176	136	221	290
hmgcs1_86630	28	34	36	27	25	117	33	78	34	0	66	41	54	33	36
mdh2_86631	305	321	421	246	274	401	335	442	321	1	341	339	420	261	219
cfh_86632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rrnad1_86633	19	24	15	28	17	17	15	32	16	0	15	21	18	37	16
srsf2a_86634	7514	6247	7013	5554	4469	7332	6781	7708	6065	3	6806	6125	7039	5668	5497
dnaja3a_86635	8	11	9	9	26	14	11	4	7	0	10	11	7	15	3
elovl2_86636	17	6	13	13	12	8	10	10	17	0	17	14	13	18	21
isoc1_86637	12	8	22	9	3	15	8	19	10	0	19	15	14	15	11
kif18a_86638	29	36	27	35	21	52	23	22	24	0	39	29	43	27	25
tet2_86639	6	7	4	6	7	5	7	11	5	0	5	6	6	8	4
il7r_86640	8	4	0	5	3	4	0	11	2	0	13	8	4	7	5
atp5f1b_86641	5623	4628	6278	6959	4446	4276	5383	3509	7222	6	3168	6345	5631	6883	5989
nmt1a_86642	64	60	68	59	34	90	55	16	66	0	49	56	64	52	50
znf451_86643	9	21	15	15	2	32	8	15	11	0	19	12	18	11	8
bmper_86644	11	10	10	9	2	3	12	13	10	0	18	8	9	13	4
pln_86645	1	0	0	0	0	7	1	6	5	0	0	1	1	6	4
appbp2_86646	376	312	345	309	259	367	299	376	277	0	393	296	400	287	251
gcnt3_86647	18	8	11	13	9	11	8	8	13	0	22	9	8	17	3
thraa_86648	56	4	2	1	0	3	0	1	10	0	6	6	2	1	0
cpt2_86649	50	28	51	71	38	10	43	45	63	0	62	39	22	42	34
ccne2_86650	38	69	78	42	27	86	58	103	31	0	66	69	89	35	19
rasa1a_86651	634	336	504	414	423	425	529	425	514	0	400	407	448	461	488
csrnp1a_86652	88	47	87	48	44	119	70	89	54	0	97	83	75	53	44
si:ch211-57i17.1_86653	121	149	206	124	69	188	123	181	116	0	225	177	177	95	87
ifrd2_86654	9	12	14	2	10	22	6	12	7	0	19	15	19	21	6
xiap_86655	26	27	37	30	13	58	22	33	23	0	35	28	43	26	28
si:dkey-239i20.2_86656	14	9	14	23	13	9	10	8	10	0	17	9	16	15	3
f5_86657	0	7	0	2	1	0	0	4	0	0	0	2	4	1	0
nucb2a_86658	807	1077	947	1044	951	621	1060	1040	1061	0	750	830	1021	1311	977
sept5b_86659	17	18	24	18	8	32	20	23	15	0	17	14	16	16	19
mcm4_86660	473	669	729	518	352	389	490	595	586	0	439	532	648	660	422
foxm1_86661	22	42	40	25	25	55	27	38	26	0	46	31	36	27	15
tcap_86662	7	8	9	13	3	6	11	14	7	0	7	7	6	12	8
podxl_86663	304	268	304	335	321	248	306	298	377	0	189	350	277	339	455
pik3ap1_86664	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
asah1b_86665	72	55	57	51	67	43	37	41	81	0	34	60	46	58	69
clu_86666	1	7	7	4	1	4	4	3	5	0	7	2	6	12	6
mcoln1a_86667	2	1	2	3	1	5	1	3	2	0	0	1	7	2	6
rrp12_86668	1306	1121	1232	1037	997	1003	1279	1139	1469	0	984	1150	1157	1289	1360
lrp8_86669	29	20	35	12	13	54	18	22	27	0	39	12	22	17	9
fkbp4_86670	346	437	456	357	282	363	382	371	316	0	259	391	404	401	270
bada_86671	3	3	0	4	0	1	2	4	1	0	1	5	3	4	6
anp32e_86672	692	859	917	680	466	813	863	1012	800	1	827	857	935	682	598
mettl2a_86673	214	248	182	255	135	168	258	138	232	0	201	272	243	191	131
sat1a.1_86674	23	40	46	47	17	34	17	99	49	0	13	28	47	67	25
thrab_86675	6	8	0	5	0	5	9	1	1	0	4	0	3	2	3
evx1_86676	10	13	31	19	15	18	14	26	25	0	3	19	13	14	15
