X	DMSO_24h_run1	DMSO_24h_run2	DMSO_24h_run3	DMSO_24h_run4	DMSO_24h_run5	NK_24h_run1	NK_24h_run2	NK_24h_run3	NK_24h_run4	NK_24h_run5	VPA_EC10_24h_run1	VPA_EC10_24h_run2	VPA_EC10_24h_run3	VPA_EC10_24h_run4	VPA_EC10_24h_run5
hat1_86336	134	249	299	308	0	167	326	329	326	265	250	192	254	310	230
puf60a_86337	138	164	246	116	0	135	200	240	165	116	166	113	145	179	125
mao_86338	0	7	2	2	0	2	2	4	2	4	2	7	3	3	0
tfam_86339	239	333	263	248	0	210	297	277	314	286	254	207	243	339	193
barx1_86340	5	18	26	17	0	3	12	24	26	40	9	4	21	25	31
mterf3_86341	0	1	5	0	0	2	2	2	3	2	3	1	8	9	5
nusap1_86342	91	78	129	82	0	87	113	143	81	70	75	77	87	106	69
hcrtr2_86343	0	4	5	1	0	1	8	6	2	6	0	2	6	7	4
sfrp1b_86344	2	17	26	27	0	7	35	20	19	34	11	8	18	21	31
cnpy2_86345	126	151	154	107	0	120	172	116	103	83	131	30	86	155	138
mrpl19_86346	45	25	18	20	0	47	32	44	30	14	33	17	23	30	24
zfand1_86347	41	22	43	20	0	51	29	20	39	17	31	21	23	27	21
gria1a_86348	8	1	10	2	0	1	0	0	0	0	4	0	1	1	0
prc1b_86349	27	54	53	64	0	33	47	62	74	49	17	45	48	72	45
dffb_86350	46	49	33	86	0	43	75	61	76	65	40	52	34	60	59
si:dkey-92j12.5_86351	22	13	6	19	0	24	9	8	5	5	2	9	5	9	6
sod3b_86352	0	4	4	0	0	3	2	0	2	4	4	4	3	1	5
si:ch211-113a14.19_86353	8603	8083	8607	7974	4	6873	10851	9732	8747	7157	5204	4937	9974	5534	6982
dnajb14_86354	15	37	25	18	0	17	31	42	29	21	16	20	17	26	29
chmp4c_86355	69	80	71	72	0	86	60	88	66	63	73	75	66	112	73
nfkb2_86356	56	35	44	38	0	57	41	43	40	20	53	26	28	41	34
yrk_86357	56	44	48	53	0	39	63	70	52	55	35	42	31	53	29
faima_86358	71	78	80	58	0	80	79	94	74	46	78	56	73	110	55
akr7a3_86359	36	35	22	24	0	16	28	25	22	21	22	19	20	31	27
wdr61_86360	289	596	451	440	0	280	607	518	394	376	356	289	334	420	421
pgk1_86361	243	149	211	203	1	183	188	227	190	140	135	149	178	199	93
hoxa10b_86362	165	117	182	96	1	123	82	167	77	81	137	67	78	133	90
sumf1_86363	4	3	14	1	0	12	6	4	14	4	3	4	4	8	2
wnt7bb_86364	6	6	8	3	0	7	2	1	0	2	6	1	5	8	3
cfhl4_86365	66	77	51	69	0	21	55	40	56	54	23	71	44	17	105
hsp90ab1_86366	1122	814	1093	853	0	1007	979	1475	1099	750	1033	659	1055	1057	521
nr4a3_86367	7	5	7	1	0	3	3	5	3	2	2	4	5	6	7
mcm7_86368	1186	756	724	565	0	992	742	703	416	535	738	437	519	637	675
rasgef1ba_86369	189	99	99	92	1	173	126	129	103	78	146	84	120	138	96
pole2_86370	9	1	4	3	0	10	1	8	2	7	4	3	4	3	8
ube3c_86371	34	17	22	8	0	21	12	34	21	17	13	11	16	28	15
prkaa1_86372	34	22	36	18	0	32	24	28	12	9	20	21	22	22	14
neurog1_86373	339	213	306	226	0	420	277	285	179	156	292	160	225	255	185
prkcz_86374	0	0	0	1	0	0	0	4	0	0	1	0	0	1	0
smtnb_86375	4	1	2	7	0	1	0	0	1	4	0	2	3	2	2
cyp2aa9_86376	28	15	30	16	0	21	19	18	13	15	3	12	6	13	17
zcchc8_86377	13	6	5	6	0	13	2	4	6	6	10	6	4	7	2
cct7_86378	38	30	28	36	0	25	32	29	31	20	34	10	24	18	16
mxc_86379	10	9	12	12	0	6	2	10	8	9	12	3	6	6	12
htra1b_86380	2	7	0	0	0	5	4	2	0	3	8	0	2	3	3
tcerg1a_86381	240	209	166	160	0	170	227	118	136	155	172	133	154	187	230
cdk19_86382	10	9	10	7	0	19	9	15	22	4	9	10	4	13	9
metrn_86383	83	30	15	29	0	77	15	43	26	8	14	40	26	24	22
stk25b_86384	5	25	25	22	0	6	14	14	13	15	11	9	7	20	15
ext1b_86385	94	78	108	55	0	76	60	73	49	20	53	33	48	44	32
myl9b_86386	18	16	60	9	0	30	18	27	16	12	30	19	26	27	7
icmt_86387	4	5	8	2	0	3	7	5	5	3	3	1	9	3	3
ssb_86388	28	32	103	54	0	33	35	30	65	55	25	23	38	59	34
cd36_86389	8	11	15	10	0	10	19	17	26	20	12	7	9	18	9
hmg20b_86390	0	2	2	0	0	5	0	1	4	1	6	1	1	0	0
litaf_86391	5	4	5	7	0	2	7	14	7	1	5	7	5	3	6
mybl2b_86392	0	2	6	2	0	6	1	8	8	7	2	2	4	3	0
plxdc2_86393	569	312	418	334	0	459	293	377	302	259	359	308	305	444	254
h2afva_86394	496	548	666	630	1	441	750	797	705	459	482	538	613	674	386
tdo2b_86395	0	1	5	2	0	0	1	1	0	1	10	5	1	2	6
psme2_86396	0	1	7	2	0	0	1	0	7	4	9	2	1	3	2
cyp2k17_86397	3	0	5	1	0	0	1	0	1	3	0	1	1	4	2
adamts5_86398	0	2	3	2	0	6	3	2	2	7	0	3	1	1	1
ech1_86399	5	2	9	2	0	0	5	10	5	3	1	2	11	2	2
psmb13a_86400	8	3	1	1	0	0	1	2	1	2	1	1	1	3	2
marcksa_86401	59	32	39	12	0	67	30	36	7	20	26	23	20	32	21
chic2_86402	14	7	9	6	0	8	10	15	5	5	13	5	6	8	9
nfkbiz_86403	4	8	6	2	0	2	0	4	2	9	0	2	2	6	4
saa_86404	7	0	0	0	0	0	1	2	1	3	2	2	3	3	1
ddit3_86405	97	50	38	34	0	43	21	37	17	21	30	30	29	26	15
timm17b_86406	14	15	22	15	0	16	23	31	30	21	17	30	23	27	20
oxct1a_86407	26	23	18	17	0	15	14	22	17	4	22	25	15	25	10
si:busm1-266f07.2_86408	0	0	2	0	0	1	0	2	0	3	2	2	2	1	1
cd79a_86409	8	0	3	5	0	4	6	4	4	7	2	5	4	11	5
znf143a_86410	11	10	12	6	0	14	14	8	9	7	12	4	18	13	9
si:ch73-160i9.2_86411	2	2	4	1	0	0	4	2	6	4	1	0	1	4	1
crim1_86412	80	63	46	55	0	28	48	32	46	58	32	22	26	58	69
gabra2a_86413	1	0	9	0	0	1	1	3	2	0	0	0	1	3	2
scn4ab_86414	7	18	19	13	0	4	16	18	25	16	2	6	10	13	27
psmb6_86415	36	33	54	52	0	37	52	87	60	41	27	37	37	57	35
abca5_86416	37	10	12	7	0	34	12	15	16	7	20	13	6	14	8
espn_86417	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
cgrrf1_86418	28	38	34	35	0	40	38	23	34	34	45	26	38	55	41
il11a_86419	0	5	3	2	0	2	3	2	1	5	6	0	3	1	1
mbpa_86420	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
prelid3b_86421	227	138	126	127	0	211	142	174	101	84	119	98	100	147	122
ggt5a_86422	153	109	105	105	1	106	72	135	97	48	86	62	104	105	52
mdm2_86423	12	4	5	6	0	1	4	6	9	10	2	1	3	5	4
irs1_86424	27	12	29	13	0	52	20	25	14	9	20	18	15	18	11
arpp19a_86425	989	1550	1412	1739	2	1074	1481	1350	1587	1724	1080	1534	1185	1646	1634
elac2_86426	8	6	11	7	0	3	4	10	2	8	1	5	2	5	4
pink1_86427	163	57	95	104	0	183	68	82	78	70	73	104	83	104	93
vwf_86428	3	0	7	0	0	0	4	7	1	4	0	3	1	4	1
lum_86429	9	7	10	8	0	5	7	6	6	7	5	5	6	8	8
cyp2k16_86430	1	10	2	2	0	1	4	3	3	4	3	2	2	4	1
cdca7a_86431	251	197	211	169	0	277	177	245	160	125	222	96	135	170	113
stam2_86432	134	118	159	94	0	136	107	165	131	83	119	126	145	153	80
thrb_86433	40	11	41	17	0	58	32	47	13	23	26	25	18	25	19
strbp_86434	4	4	21	12	0	10	4	2	3	1	6	5	10	11	8
fshr_86435	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2
ctps1a_86436	224	123	204	101	0	254	148	256	111	65	169	91	115	119	68
sybl1_86437	232	270	253	343	0	202	256	221	330	344	130	277	228	300	273
srsf9_86438	12	6	7	7	0	12	10	10	5	6	11	3	7	1	3
gbf1_86439	217	116	163	153	0	188	165	192	135	148	148	125	144	201	158
zgc:153659_86440	3	6	6	3	0	2	10	5	3	6	9	8	4	12	3
smx5_86441	271	143	206	150	0	346	135	249	119	116	249	126	184	131	99
camsap2a_86442	395	323	330	338	0	312	369	331	282	302	358	262	299	322	391
pafah1b1a_86443	357	311	284	301	1	240	291	303	299	269	240	231	270	356	246
mapk14a_86444	35	31	49	93	0	53	78	59	73	42	46	23	41	43	57
rad50_86445	88	63	60	44	0	58	52	66	48	44	49	36	54	40	13
zgc:165532_86446	86	22	67	20	0	57	41	44	37	35	34	15	39	32	32
wdr12_86447	77	52	11	185	0	60	93	184	98	42	72	48	103	167	75
ophn1_86448	1	2	1	3	0	4	6	3	3	2	0	0	4	2	1
zgc:153642_86449	0	4	4	1	0	1	3	4	1	0	3	2	1	0	4
hpn_86450	9	6	7	6	0	9	6	4	3	10	0	2	10	11	5
tyrobp_86451	0	0	1	0	0	0	1	2	1	1	2	2	0	1	0
pcolcea_86452	1	9	6	4	0	5	3	2	4	3	6	0	2	9	0
tet3_86453	22	12	4	6	0	26	29	10	8	6	4	7	12	5	10
areg_86454	5	2	2	2	0	4	6	3	0	2	8	4	3	4	1
aspn_86455	1	4	4	1	0	1	6	3	4	0	0	1	3	5	2
atp6v0a1a_86456	89	108	133	189	0	60	140	148	227	203	88	100	106	172	167
kif4_86457	1247	816	940	648	1	917	758	958	709	634	853	587	772	839	752
ier2b_86458	98	88	71	115	1	77	59	91	64	114	72	105	77	107	134
tmem129_86459	3	18	17	17	0	18	11	17	25	17	16	12	20	19	15
ighv14-1_86460	22	27	53	53	0	26	29	49	44	41	22	28	26	39	39
gucy1b1_86461	2	1	0	2	0	3	8	1	1	1	2	1	0	0	1
mta1_86462	579	278	442	229	0	496	267	347	168	198	320	218	289	258	234
abcb10_86463	18	22	12	5	0	23	12	7	10	10	17	15	23	15	9
dctd_86464	295	189	238	202	0	305	214	264	138	147	216	200	185	191	166
TST_86465	4	5	4	1	0	5	6	0	4	3	2	2	1	4	2
serpine1_86466	121	88	92	78	0	74	68	54	55	87	61	86	59	82	62
cyp19a1b_86467	2	1	3	5	0	0	5	6	0	2	0	0	2	0	4
cx43_86468	80	145	116	181	0	90	149	159	186	162	78	89	126	142	93
epsti1_86469	0	0	0	5	0	0	2	2	2	6	0	0	4	1	1
ldlra_86470	7	2	3	3	0	7	3	0	2	4	4	2	2	7	5
amdhd2_86471	221	63	131	58	0	160	72	93	55	34	95	56	78	83	46
nfe2l3_86472	363	290	331	322	0	326	320	337	280	289	257	302	275	380	320
aifm1_86473	170	342	319	287	1	172	372	340	267	250	241	192	180	272	294
anxa2b_86474	7	0	5	6	0	6	0	9	4	3	8	4	2	2	2
hmox1a_86475	63	52	82	26	0	50	74	77	53	45	94	29	55	34	39
prkca_86476	32	24	48	36	0	21	19	34	34	36	32	32	26	37	32
gnai3_86477	5	4	13	10	0	18	5	20	2	7	2	9	11	12	12
gclc_86478	4	4	5	3	0	2	7	8	7	0	0	0	2	1	0
sulf2b_86479	214	183	186	172	1	171	147	181	156	162	108	135	138	201	142
npepl1_86480	213	154	194	138	0	142	137	199	174	85	126	90	158	138	103
vegfab_86481	4	7	2	0	0	5	3	3	2	7	10	2	1	0	2
hmga2_86482	287	131	212	97	0	295	128	198	99	59	221	74	121	120	72
kcnj12a_86483	2	1	0	0	0	0	2	1	3	3	0	2	2	0	3
prl_86484	3	7	7	2	0	2	3	1	1	0	6	2	4	3	2
c2cd2_86485	96	67	68	45	0	81	77	84	57	35	57	46	61	68	44
sys1_86486	101	134	113	86	0	97	105	131	98	66	95	59	80	112	73
tnfrsf1b_86487	54	58	61	64	0	44	37	68	31	59	52	48	50	71	68
dlx2a_86488	4	4	1	2	0	7	3	2	9	5	5	2	4	3	8
dazl_86489	7	17	12	8	0	8	6	12	12	19	12	11	7	5	15
steap4_86490	5	2	5	2	0	7	1	1	2	4	1	0	0	2	0
samhd1_86491	16	18	14	14	0	20	22	20	9	4	14	3	12	14	16
kat6b_86492	213	170	136	180	1	141	158	186	145	162	140	154	135	184	186
klhdc2_86493	39	13	17	11	0	32	18	29	9	10	33	4	14	12	15
fgf22_86494	2	1	4	15	0	2	10	8	9	11	2	4	8	11	8
wipf2a_86495	293	206	270	192	0	295	190	237	202	160	253	142	199	240	148
klf6a_86496	539	719	936	559	0	634	639	763	514	518	699	550	597	687	498
lgals8b_86497	0	0	0	0	0	0	0	4	2	2	0	0	2	2	2
smndc1_86498	12	9	10	3	0	8	2	3	2	3	8	5	4	7	3
sema4ba_86499	258	167	193	129	0	187	163	194	132	101	156	145	157	166	154
aanat2_86500	3	3	0	3	0	1	3	4	2	7	0	6	3	3	1
dok2_86501	9	14	2	2	0	17	18	13	2	2	9	24	8	5	3
cryz_86502	3	3	3	2	0	2	2	3	0	2	4	1	4	0	2
tcea2_86503	65	64	90	51	0	105	48	101	36	34	67	37	63	77	53
lgi1a_86504	199	157	202	138	0	231	137	180	106	119	127	104	152	146	130
evla_86505	197	241	258	296	0	210	231	253	265	278	195	254	224	362	321
insl3_86506	4	1	5	1	0	5	5	1	1	2	0	3	0	0	3
hoxd10a_86507	58	27	28	25	0	34	29	24	19	20	25	18	22	23	16
psmc1a_86508	541	241	220	228	0	322	142	437	181	93	268	176	150	389	128
abcf1_86509	56	17	429	274	0	173	268	289	446	571	114	50	347	279	303
sash3_86510	1	1	8	3	0	6	2	2	4	7	1	5	3	3	6
tnfrsf21_86511	3	1	5	5	0	2	1	4	0	0	4	1	2	0	2
hook2_86512	43	9	23	10	0	39	15	18	12	12	31	10	10	16	15
btr18_86513	0	2	4	4	0	3	1	5	3	0	0	1	2	2	0
pibf1_86514	326	266	229	282	0	210	233	231	210	252	210	245	171	233	268
cyp2aa1_86515	3	2	2	5	0	6	7	5	5	1	9	4	6	3	1
s100a1_86516	29	13	24	18	0	14	22	20	19	18	23	26	8	27	20
pou5f3_86517	6	6	3	3	0	0	4	4	1	1	0	1	2	0	1
cldnj_86518	9	29	27	20	0	33	42	56	29	17	17	29	29	32	13
insig1_86519	1	4	2	5	0	0	3	4	7	7	0	3	3	5	3
hmgb1b_86520	120	117	122	137	2	80	147	177	82	89	134	78	100	126	84
fcer1gl_86521	3	1	1	0	0	0	3	4	6	2	0	2	1	2	0
sh3glb1a_86522	115	64	94	69	0	112	97	102	104	77	60	88	64	132	34
mtor_86523	348	210	288	235	0	308	192	260	199	167	195	158	176	205	132
ephx5_86524	5	1	5	1	0	4	2	2	1	0	2	2	0	4	3
cyp2aa8_86525	734	348	695	163	1	315	348	358	299	247	358	228	318	243	277
si:dkey-188i13.6_86526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
supv3l1_86527	5	0	2	1	0	16	6	1	7	3	3	3	4	4	5
csf1rb_86528	8	8	14	7	0	3	6	4	1	9	2	6	7	5	6
sgk3_86529	7	10	5	6	0	5	6	3	4	6	3	4	4	8	5
wu:fd46c06_86530	0	6	0	4	0	1	0	1	2	0	1	1	1	2	0
cbwd_86531	0	0	2	0	0	3	0	2	1	2	10	4	6	7	0
hif1al_86532	214	116	152	91	0	181	130	169	102	70	159	79	97	130	52
arl1_86533	8	7	16	5	0	9	8	12	3	11	13	8	12	5	5
tph1a_86534	5	3	4	1	0	4	0	2	0	4	4	6	5	2	4
crk_86535	15	14	23	10	0	21	7	18	9	5	17	15	13	12	15
prrx1a_86536	4	3	6	2	0	7	0	4	9	2	0	6	5	7	1
nenf_86537	13	19	16	30	0	19	27	30	22	14	21	27	19	37	11
cyp3a65_86538	13	5	3	3	0	7	1	4	2	5	2	1	2	0	4
neu4_86539	2	0	3	3	0	4	7	0	6	16	3	4	2	4	3
ormdl3_86540	6	8	0	3	0	4	2	7	9	1	6	4	1	8	4
slc5a3a_86541	8	0	1	5	0	2	5	1	0	0	0	4	5	4	1
fbxo5_86542	290	127	167	88	0	305	165	230	79	92	200	81	120	113	54
prkag2b_86543	15	11	17	12	0	23	6	22	14	12	13	12	5	13	19
gata6_86544	338	144	188	168	0	244	171	164	154	107	155	128	133	168	152
slbp_86545	1836	3005	2259	3910	0	1722	2371	2055	3462	4113	1861	2659	1908	3376	3599
eef2l2_86546	47	39	44	10	0	25	30	48	33	34	37	21	39	41	24
nek2_86547	180	279	252	324	0	196	252	234	231	285	209	263	191	294	303
rca2.2_86548	1	3	0	4	0	1	1	3	2	1	2	3	0	6	2
nos1_86549	661	528	688	561	0	510	584	616	532	418	520	368	494	644	443
traf6_86550	99	43	82	28	0	51	35	41	26	35	71	33	28	38	26
cel.2_86551	0	2	2	5	0	3	5	3	8	2	0	1	3	6	3
gins1_86552	278	229	379	307	0	284	273	348	294	237	292	210	296	315	217
mtnr1ab_86553	6	7	6	3	0	5	2	6	8	3	5	4	3	8	5
glb1_86554	51	61	42	33	0	36	39	36	37	35	54	34	29	55	57
myl4_86555	6	1	3	3	0	0	0	5	2	4	2	1	2	2	4
acta1a_86556	1042	1030	1606	2291	0	924	1437	2071	2897	1515	756	1260	1734	2384	980
mki67_86557	2363	2061	2250	2145	2	2175	2177	2674	2258	1686	1675	1797	1841	2230	1650
mrpl15_86558	434	828	627	1028	0	423	743	697	775	1099	410	623	598	837	853
eps15_86559	60	31	34	35	0	55	31	54	18	19	66	22	24	34	44
adra2b_86560	6	6	12	6	0	5	4	10	3	8	4	3	3	6	10
dpm2_86561	29	19	9	33	0	12	14	33	31	16	12	16	10	14	16
vtg5_86562	7	8	7	3	0	2	10	6	5	18	5	9	2	4	6
ptgfr_86563	1	2	0	4	0	3	2	3	4	2	1	0	1	9	5
etfa_86564	27	43	32	27	0	25	28	28	23	8	34	15	28	15	20
parvb_86565	5	1	8	4	0	1	3	5	1	5	7	7	4	3	1
zap70_86566	0	1	2	4	0	4	2	2	5	5	3	2	3	2	0
snx7_86567	53	52	61	40	0	53	52	22	44	29	70	47	27	44	22
arsj_86568	42	29	17	21	0	20	14	35	17	15	21	17	16	26	22
btr26_86569	0	2	0	0	0	0	0	3	0	0	6	0	0	0	0
tg_86570	0	2	7	1	0	1	0	2	7	0	2	0	2	0	0
acadl_86571	42	35	52	19	0	60	18	31	28	25	37	25	28	33	14
gria1b_86572	3	2	2	1	0	2	4	0	0	4	0	3	1	1	1
ctsc_86573	25	10	26	13	0	29	13	20	32	13	18	11	9	23	14
rnls_86574	16	8	8	8	0	17	18	10	6	7	17	1	8	8	4
ccl35.2_86575	2	0	6	0	0	0	0	1	0	0	0	0	0	1	1
tp53_86576	92	65	103	116	0	79	99	106	113	69	89	60	61	79	48
msmo1_86577	4	5	2	0	0	2	2	0	1	1	0	0	0	2	1
otog_86578	1	7	5	0	0	0	4	5	2	1	1	4	3	4	15
pdia5_86579	212	260	209	284	0	216	238	217	273	327	157	213	178	290	270
tnfa_86580	5	5	3	1	0	3	1	4	3	2	1	0	1	1	3
tmx2b_86581	184	262	241	245	0	165	286	286	250	188	164	220	219	231	214
med1_86582	314	189	240	218	0	305	229	226	283	207	188	208	189	319	170
zbtb41_86583	98	62	113	79	0	101	76	60	66	51	86	67	62	79	71
nfkbie_86584	9	5	2	7	0	4	4	3	10	9	5	4	3	6	2
chrna4b_86585	4	0	2	2	0	3	2	1	1	0	0	1	4	1	1
aldh9a1a.1_86586	215	105	256	64	1	174	112	159	77	47	137	43	109	77	57
rpl36a_86587	323	318	322	228	0	318	332	440	298	226	309	242	289	283	157
poc1bl_86588	4	1	9	6	0	9	12	6	3	8	6	5	6	6	3
triap1_86589	4	7	10	3	0	13	9	9	3	6	7	7	11	7	7
pitpnab_86590	7	4	3	1	0	3	8	9	3	1	6	1	1	1	3
espl1_86591	432	297	277	335	1	317	312	328	279	291	251	229	253	307	326
pak4_86592	25	7	36	3	0	26	22	43	5	5	13	10	25	2	4
bcl2b_86593	0	1	3	2	0	0	5	1	4	7	1	3	4	0	3
ccng1_86594	5084	4675	5053	5983	4	4768	4819	4121	6280	4124	4148	3941	3106	4813	4358
cdc7_86595	47	37	36	36	0	45	58	56	56	33	39	22	30	42	21
BX001030.1_86596	2	7	1	2	0	2	2	0	3	0	3	4	2	5	6
snn_86597	29	16	7	12	0	31	18	30	12	8	13	10	10	14	15
adora2aa_86598	17	14	20	12	0	16	17	5	17	11	17	5	13	7	16
mest_86599	19	33	32	30	0	13	17	30	27	40	15	15	35	26	33
si:dkey-253i9.4_86600	24	10	16	44	0	26	40	32	28	28	25	16	15	49	29
kyat3_86601	47	78	99	77	0	34	70	86	94	68	46	32	40	114	65
gpr18_86602	3	3	0	5	0	3	3	1	3	8	2	2	0	3	0
gper1_86603	1	5	0	2	0	2	0	5	1	2	3	0	3	2	3
ilk_86604	61	30	43	35	0	67	34	24	34	16	53	17	32	33	14
f13a1b_86605	29	30	17	11	0	28	34	32	21	15	36	9	20	17	25
star_86606	1	0	0	0	0	2	5	6	3	2	0	4	0	5	6
ube2c_86607	140	189	128	194	1	165	219	246	198	148	143	113	111	256	214
cdkn2a/b_86608	0	4	1	4	0	1	4	2	0	5	4	5	3	3	0
trip13_86609	7	0	5	1	0	3	1	0	2	6	5	0	3	3	6
gbp2_86610	6	16	9	14	0	10	21	15	3	12	10	11	6	14	12
plce1_86611	29	15	15	13	0	23	11	20	11	13	9	7	12	17	12
iars_86612	2151	2279	2487	2173	3	2323	2074	2010	1740	1941	1849	1668	1660	2137	2080
gpx2_86613	4	1	2	1	0	5	3	4	0	5	3	2	1	1	2
kctd5a_86614	523	307	427	278	0	431	323	432	282	199	335	287	288	322	304
olfml2a_86615	42	18	40	13	0	30	22	15	9	24	24	8	14	11	11
casp9_86616	8	8	4	0	0	4	3	10	2	6	0	5	6	8	5
ak3_86617	89	41	63	46	0	60	55	65	76	27	53	45	30	50	41
dusp3a_86618	44	88	64	71	0	47	76	72	52	62	46	52	71	96	82
si:ch211-113e8.5_86619	0	1	2	0	0	0	1	0	1	3	0	2	0	0	0
tlr8a_86620	3	7	0	4	0	0	4	4	2	6	0	0	2	5	1
gnmt_86621	117	103	171	196	0	97	129	166	198	190	77	128	120	166	156
tpd52l2b_86622	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
il2rb_86623	1	3	2	6	0	0	1	0	1	4	1	2	3	2	5
psmb8a_86624	0	1	3	1	0	1	0	1	3	0	0	1	0	1	0
pde6c_86625	13	21	14	16	1	4	18	27	47	25	5	15	25	14	6
psip1b_86626	557	1100	975	1315	1	847	954	478	1153	1382	617	1324	646	1453	1370
chmp2ba_86627	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
unc50_86628	54	29	79	37	0	62	37	75	23	16	51	33	39	31	29
polr2k_86629	157	163	131	246	0	83	176	136	221	290	107	155	110	234	258
hmgcs1_86630	117	33	78	34	0	66	41	54	33	36	75	14	22	32	29
mdh2_86631	401	335	442	321	1	341	339	420	261	219	347	205	284	371	296
cfh_86632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rrnad1_86633	17	15	32	16	0	15	21	18	37	16	24	20	13	28	23
srsf2a_86634	7332	6781	7708	6065	3	6806	6125	7039	5668	5497	5220	4480	5523	7038	4803
dnaja3a_86635	14	11	4	7	0	10	11	7	15	3	12	6	5	7	5
elovl2_86636	8	10	10	17	0	17	14	13	18	21	14	18	9	19	10
isoc1_86637	15	8	19	10	0	19	15	14	15	11	18	10	17	16	4
kif18a_86638	52	23	22	24	0	39	29	43	27	25	18	28	29	35	15
tet2_86639	5	7	11	5	0	5	6	6	8	4	12	2	7	8	6
il7r_86640	4	0	11	2	0	13	8	4	7	5	8	10	4	10	6
atp5f1b_86641	4276	5383	3509	7222	6	3168	6345	5631	6883	5989	3797	3794	5543	6272	4905
nmt1a_86642	90	55	16	66	0	49	56	64	52	50	49	58	64	59	41
znf451_86643	32	8	15	11	0	19	12	18	11	8	14	16	14	21	7
bmper_86644	3	12	13	10	0	18	8	9	13	4	15	2	4	8	7
pln_86645	7	1	6	5	0	0	1	1	6	4	0	1	1	2	5
appbp2_86646	367	299	376	277	0	393	296	400	287	251	310	256	333	357	248
gcnt3_86647	11	8	8	13	0	22	9	8	17	3	2	13	6	20	7
thraa_86648	3	0	1	10	0	6	6	2	1	0	1	0	3	9	3
cpt2_86649	10	43	45	63	0	62	39	22	42	34	51	58	8	48	48
ccne2_86650	86	58	103	31	0	66	69	89	35	19	61	35	59	46	30
rasa1a_86651	425	529	425	514	0	400	407	448	461	488	270	464	391	557	501
csrnp1a_86652	119	70	89	54	0	97	83	75	53	44	72	77	82	77	52
si:ch211-57i17.1_86653	188	123	181	116	0	225	177	177	95	87	204	98	159	142	93
ifrd2_86654	22	6	12	7	0	19	15	19	21	6	11	8	12	20	4
xiap_86655	58	22	33	23	0	35	28	43	26	28	30	21	18	29	14
si:dkey-239i20.2_86656	9	10	8	10	0	17	9	16	15	3	2	15	5	9	4
f5_86657	0	0	4	0	0	0	2	4	1	0	0	0	1	1	0
nucb2a_86658	621	1060	1040	1061	0	750	830	1021	1311	977	664	1086	852	1029	867
sept5b_86659	32	20	23	15	0	17	14	16	16	19	14	13	13	21	7
mcm4_86660	389	490	595	586	0	439	532	648	660	422	417	346	479	541	384
foxm1_86661	55	27	38	26	0	46	31	36	27	15	22	15	35	21	10
tcap_86662	6	11	14	7	0	7	7	6	12	8	7	5	7	7	16
podxl_86663	248	306	298	377	0	189	350	277	339	455	221	283	293	393	447
pik3ap1_86664	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
asah1b_86665	43	37	41	81	0	34	60	46	58	69	60	66	40	74	68
clu_86666	4	4	3	5	0	7	2	6	12	6	4	5	5	9	4
mcoln1a_86667	5	1	3	2	0	0	1	7	2	6	0	0	0	6	4
rrp12_86668	1003	1279	1139	1469	0	984	1150	1157	1289	1360	708	1113	934	1295	1170
lrp8_86669	54	18	22	27	0	39	12	22	17	9	30	9	20	27	12
fkbp4_86670	363	382	371	316	0	259	391	404	401	270	371	301	345	380	276
bada_86671	1	2	4	1	0	1	5	3	4	6	9	4	5	8	5
anp32e_86672	813	863	1012	800	1	827	857	935	682	598	696	708	749	822	609
mettl2a_86673	168	258	138	232	0	201	272	243	191	131	176	219	165	204	93
sat1a.1_86674	34	17	99	49	0	13	28	47	67	25	13	25	43	36	20
thrab_86675	5	9	1	1	0	4	0	3	2	3	8	0	2	8	3
evx1_86676	18	14	26	25	0	3	19	13	14	15	14	10	11	14	12
nr3c2_86677	0	0	6	0	0	0	3	0	0	1	0	1	0	2	0
ostc_86678	53	48	37	106	0	22	73	71	110	48	18	40	63	52	34
map2k5_86679	75	36	63	26	0	70	48	65	46	32	51	34	43	36	28
ace2_86680	0	2	4	0	0	4	1	2	1	2	0	1	3	2	2
abcb11b_86681	5	0	6	2	0	0	10	0	2	1	0	4	4	3	0
ccna1_86682	4	4	2	8	0	3	5	1	3	3	1	0	2	4	2
slc25a13_86683	14	1	5	4	0	0	6	2	2	8	3	2	1	1	2
dag1_86684	305	174	253	139	0	283	158	282	166	115	257	142	215	176	116
tspan3a_86685	24	30	23	39	0	19	26	33	31	20	14	16	23	37	9
itga5_86686	261	109	162	135	0	223	111	129	95	114	104	121	113	145	156
slc22a7a_86687	2	1	1	1	0	0	2	2	5	0	3	0	3	3	1
psmf1_86688	76	307	154	191	0	54	165	180	213	236	90	154	163	318	146
duox_86689	40	7	3	13	0	11	22	12	8	6	16	5	1	13	7
krt94_86690	50	31	40	27	0	47	42	27	31	24	43	21	40	31	36
fgf19_86691	0	0	0	2	0	1	0	4	3	1	0	1	0	0	0
