X	Ebut_EC10_48h_run1	Ebut_EC10_48h_run2	Ebut_EC10_48h_run3	Ebut_EC10_48h_run4	Ebut_EC10_48h_run5	DMSO_48h_run1	DMSO_48h_run2	DMSO_48h_run3	DMSO_48h_run4	DMSO_48h_run5	NK_48h_run1	NK_48h_run2	NK_48h_run3	NK_48h_run4	NK_48h_run5
unc50_86628	44	51	50	29	35	45	34	35	37	0	61	27	58	30	31
polr2k_86629	111	101	93	122	165	94	139	96	121	0	80	127	132	182	141
hmgcs1_86630	49	32	46	46	35	54	20	36	34	0	79	35	22	39	39
mdh2_86631	525	720	768	605	480	445	495	658	620	0	694	584	691	551	512
cfh_86632	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
rrnad1_86633	12	22	9	21	10	10	21	13	16	0	22	17	14	19	19
srsf2a_86634	4562	3907	4198	4420	4546	5066	4314	3972	4704	3	4610	3968	4191	3972	4099
dnaja3a_86635	12	10	9	22	22	15	7	6	8	0	10	6	17	8	10
elovl2_86636	9	8	3	8	2	9	4	2	10	0	4	4	15	5	16
isoc1_86637	24	10	20	15	16	27	6	8	31	0	19	14	23	7	14
kif18a_86638	22	30	27	33	20	36	35	32	47	0	27	19	25	36	21
tet2_86639	21	7	14	24	7	12	5	3	22	0	14	8	13	20	8
il7r_86640	7	4	12	11	8	8	4	4	8	0	5	4	8	5	14
atp5f1b_86641	7866	8268	7944	8693	6174	5193	9582	8460	6120	13	6195	10215	6589	8652	6706
nmt1a_86642	56	55	59	42	32	53	55	48	61	0	76	33	44	34	51
znf451_86643	30	10	18	26	13	9	12	17	18	0	26	9	15	9	9
bmper_86644	12	7	5	11	3	6	2	2	13	0	4	5	7	5	7
pln_86645	3	4	7	4	12	0	6	2	9	0	0	5	4	9	15
appbp2_86646	484	394	455	345	363	421	377	323	453	0	499	315	323	311	320
gcnt3_86647	15	11	8	17	21	19	7	10	23	0	12	3	6	22	22
thraa_86648	3	6	3	4	6	3	1	1	3	0	3	2	1	4	1
cpt2_86649	102	77	61	142	46	54	44	57	34	0	97	55	92	127	39
ccne2_86650	27	40	45	26	16	47	21	22	42	0	47	26	31	23	33
rasa1a_86651	511	359	438	504	579	493	445	416	442	2	509	479	481	506	425
csrnp1a_86652	69	27	72	41	45	102	25	62	65	1	75	45	53	61	32
si:ch211-57i17.1_86653	218	189	215	162	148	189	132	166	163	0	344	119	138	113	126
ifrd2_86654	6	5	8	5	8	12	5	10	9	0	14	2	4	8	8
xiap_86655	46	43	41	27	38	34	44	46	48	1	37	33	34	29	39
si:dkey-239i20.2_86656	8	5	8	4	6	7	2	4	10	0	9	2	9	10	7
f5_86657	0	1	0	7	3	3	2	3	2	0	0	1	0	5	2
nucb2a_86658	536	646	668	532	721	452	800	614	516	1	499	589	603	598	701
sept5b_86659	89	87	90	83	90	74	62	66	82	0	106	55	74	52	62
mcm4_86660	321	336	284	276	235	243	277	312	309	0	272	280	335	256	307
foxm1_86661	24	30	24	14	20	32	10	26	29	0	37	10	39	10	27
tcap_86662	50	16	46	33	34	27	30	22	58	0	50	23	39	68	31
podxl_86663	352	422	402	463	483	374	543	343	422	1	327	513	436	409	498
pik3ap1_86664	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2
asah1b_86665	84	58	58	92	87	51	54	34	91	0	53	59	66	102	73
clu_86666	10	14	11	11	11	7	11	7	10	0	9	5	11	9	14
mcoln1a_86667	3	1	10	1	5	9	1	2	4	0	0	4	2	4	4
rrp12_86668	513	383	466	490	479	452	437	452	530	0	412	486	602	569	550
lrp8_86669	41	46	56	37	32	71	25	39	43	0	88	26	47	27	23
fkbp4_86670	258	195	223	230	236	222	204	210	204	0	268	204	252	189	192
bada_86671	4	6	17	11	7	4	6	7	7	0	9	4	5	2	7
anp32e_86672	1068	992	1012	794	854	1157	942	775	788	3	1194	876	727	826	741
mettl2a_86673	155	158	112	130	109	102	155	138	113	0	109	146	132	101	82
sat1a.1_86674	33	34	36	29	35	20	22	35	38	0	21	23	33	37	29
thrab_86675	8	4	9	10	8	4	3	3	11	0	13	4	3	12	6
evx1_86676	47	64	51	46	68	53	76	56	62	0	57	75	42	46	61
nr3c2_86677	3	0	0	1	1	4	0	0	6	0	0	0	4	1	0
ostc_86678	43	58	54	22	47	25	73	60	31	0	36	55	62	60	54
map2k5_86679	55	52	63	47	47	98	52	36	61	0	88	28	57	48	46
ace2_86680	0	0	4	8	2	3	0	0	0	0	2	0	0	5	3
abcb11b_86681	2	10	2	0	6	8	3	4	5	0	4	0	0	6	0
ccna1_86682	2	3	0	9	11	0	0	0	3	0	5	5	1	5	7
slc25a13_86683	7	5	9	8	9	4	2	0	10	0	7	2	1	3	7
dag1_86684	186	174	190	189	125	233	123	176	172	0	258	99	146	133	108
tspan3a_86685	82	58	67	57	54	34	25	47	56	0	36	35	34	38	41
itga5_86686	127	109	128	104	105	158	114	112	125	0	171	96	142	127	115
slc22a7a_86687	4	7	16	15	14	11	4	11	10	0	6	6	9	3	15
psmf1_86688	132	263	205	188	286	101	360	152	165	0	91	395	192	164	223
duox_86689	29	23	23	21	27	30	7	19	27	0	15	11	9	23	20
krt94_86690	124	120	104	116	114	233	117	87	81	0	226	120	103	114	67
fgf19_86691	2	3	4	6	3	3	2	1	6	0	2	0	3	2	1
cln5_86692	27	18	22	13	15	22	19	10	37	0	20	23	21	21	25
aatf_86693	23	23	33	29	18	18	11	22	23	0	46	24	29	15	18
txndc5_86694	24	27	31	13	20	15	17	34	22	0	12	20	18	17	25
tcf12_86695	94	112	125	110	106	121	71	97	95	0	144	97	112	104	100
cnksr3_86696	4	4	10	6	6	1	1	9	15	0	8	9	6	5	3
eapp_86697	3	7	10	10	5	8	3	4	7	0	8	1	11	7	9
sst1.1_86698	2	11	7	14	7	0	3	6	6	0	5	4	4	5	10
satb1b_86699	31	40	45	28	21	55	22	22	26	0	49	15	16	26	18
slc25a46_86700	18	6	10	11	13	16	15	11	10	0	17	7	11	9	13
si:dkey-21h14.12_86701	12	7	22	18	30	5	5	3	12	0	5	7	6	19	15
b4galt1_86702	39	56	63	50	57	56	46	64	68	0	57	53	46	44	57
cyp2k6_86703	5	1	5	4	6	2	3	2	10	0	0	3	1	6	6
cebpd_86704	20	28	19	16	22	28	20	19	21	0	14	24	20	15	16
cp_86705	92	109	67	111	150	93	98	121	90	0	97	112	163	103	121
serinc5_86706	147	130	138	101	97	106	140	124	156	0	118	112	117	117	117
ikbke_86707	26	24	24	27	16	32	20	22	28	0	15	28	34	23	23
st3gal1l3_86708	9	2	10	12	11	3	3	10	12	0	5	2	2	3	3
bbs10_86709	8	3	11	4	18	17	6	2	4	0	9	2	5	21	4
atp5pf_86710	838	911	905	886	829	498	949	754	651	0	557	908	820	790	925
fasn_86711	91	113	117	114	109	77	78	67	81	1	84	78	101	106	86
snrpg_86712	41	40	40	36	27	34	34	26	23	0	59	37	53	25	37
tnfsf12_86713	11	10	11	9	9	7	13	8	10	0	9	9	4	8	9
rbbp5_86714	70	68	99	82	67	72	66	90	72	0	73	47	68	89	76
rpl22_86715	5618	4490	2920	5281	3776	6568	4081	3431	6450	2	6970	4277	3676	4650	3914
fabp11a_86716	244	237	238	210	143	239	211	200	189	0	311	188	205	159	158
tecta_86717	48	45	61	56	44	52	65	41	49	0	57	62	56	64	58
drd1b_86718	4	2	2	5	2	4	2	4	3	0	5	3	2	10	6
dnajb1a_86719	35	19	29	42	35	23	24	21	22	0	33	25	26	23	23
mettl26_86720	124	142	122	131	115	94	107	91	104	1	106	95	143	105	99
oclnb_86721	228	223	222	228	275	231	229	188	207	1	164	218	170	247	254
pglyrp5_86722	3	5	9	12	4	5	2	5	9	0	4	3	4	4	3
sox9b_86723	23	27	23	17	17	32	15	20	23	0	30	19	17	19	9
nudt21_86724	3	0	3	8	5	2	2	3	5	0	1	2	4	3	7
adipor1a_86725	51	58	58	44	32	32	49	60	47	0	54	58	66	31	55
sox2_86726	143	156	194	90	95	122	137	117	167	0	149	117	152	135	122
opn1mw1_86727	1	5	8	1	1	0	3	4	6	0	5	0	0	3	3
pard3ab_86728	120	100	101	61	88	186	79	113	125	1	186	71	102	92	74
ripk4_86729	22	19	31	14	32	20	19	23	23	0	22	13	21	19	24
zgc:154142_86730	8	3	2	8	3	2	3	1	6	0	4	2	9	1	6
aldh3a2a_86731	1	3	3	4	3	3	1	0	2	0	2	3	1	3	2
smoc1_86732	56	59	72	58	42	53	47	56	55	0	100	56	69	62	48
fgb_86733	6	10	16	2	3	5	7	11	6	0	2	2	9	9	4
washc4_86734	24	19	39	25	17	15	15	48	17	0	33	12	21	27	25
copb2_86735	18	23	20	28	11	33	16	30	21	0	42	8	29	24	13
zgc:103697_86736	232	201	249	193	216	193	287	217	227	0	203	234	205	174	228
zgc:153184_86737	90	85	61	97	85	95	149	95	97	0	78	142	123	60	105
tnfaip3_86738	331	307	362	352	328	449	320	309	353	0	462	309	305	295	299
zgc:100868_86739	75	66	85	46	35	69	38	49	70	0	74	32	69	38	37
msh6_86740	34	20	13	39	38	26	30	13	20	0	27	36	14	33	30
itgb8_86741	23	13	24	27	15	24	10	17	23	0	30	10	14	13	10
paf1_86742	956	853	961	967	1169	1022	1093	871	685	0	1061	1005	890	791	591
nes_86743	509	359	381	408	341	422	382	420	366	0	501	302	389	340	323
ifih1_86744	14	3	11	12	13	9	10	7	8	0	4	18	11	13	3
tdo2a_86745	8	3	7	24	5	4	1	4	16	0	4	7	4	14	9
FIG4_86746	9	11	17	7	10	13	13	16	19	0	12	5	8	14	8
acot9.1_86747	6	1	0	15	3	4	6	2	6	0	1	2	3	4	4
si:ch73-100l22.3_86748	7	14	14	9	12	24	6	11	11	0	12	8	14	15	3
nus1_86749	173	145	161	160	115	109	113	150	148	0	135	130	150	143	128
laptm4b_86750	141	136	138	130	190	85	204	122	136	0	81	208	143	149	150
abcc3_86751	454	533	583	603	585	591	454	361	538	2	510	512	490	564	552
cd8a_86752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhoj_86753	270	222	275	257	255	210	282	235	274	0	220	304	262	318	281
atp1a1a.1_86754	1496	1711	1359	1605	2222	1144	2069	1560	1679	4	1264	1943	1595	1785	2199
rps19bp1_86755	25	21	28	24	26	18	20	7	21	0	25	12	24	13	19
c2cd2l_86756	39	30	26	18	35	31	17	25	35	0	37	28	20	30	24
c3a.6_86757	39	27	53	56	28	45	24	37	37	0	38	38	51	43	45
tnfsf13b_86758	9	14	16	11	14	5	11	10	14	0	14	6	14	15	14
lmod1a_86759	3	2	2	10	5	4	3	1	4	0	1	4	1	4	6
pros1_86760	44	52	53	44	45	46	34	59	62	0	64	29	51	49	68
bambia_86761	284	301	280	235	218	311	191	266	332	0	357	216	276	198	174
tmem14ca_86762	92	91	100	118	126	52	83	86	83	1	50	63	71	119	95
canx_86763	1032	896	980	942	841	901	874	846	856	0	956	876	922	923	887
uhrf1_86764	839	838	959	1064	1069	872	878	796	1005	1	959	900	811	1046	923
acot20_86765	175	113	150	175	245	139	188	145	202	0	124	181	152	217	192
rps25_86766	825	890	802	564	526	596	578	763	704	2	808	499	777	528	575
rbpjl_86767	3	2	3	4	4	5	3	3	3	0	1	2	1	8	2
noc3l_86768	294	252	295	276	259	275	227	259	243	0	274	231	292	298	261
golt1bb_86769	15	14	19	21	25	13	4	14	15	0	18	14	20	16	4
jmjd6_86770	32	21	30	12	30	9	21	24	18	0	15	20	23	23	16
nudcd3_86771	5	2	6	10	14	9	5	2	10	0	9	4	2	5	5
mnd1_86772	213	278	257	157	164	184	280	174	181	0	195	348	222	190	188
pfas_86773	9	2	4	11	7	10	1	2	3	0	6	7	7	7	4
lrrc58b_86774	4	3	8	8	12	4	4	0	9	0	8	6	3	10	5
cdc25b_86775	7	4	4	13	8	5	7	3	29	0	9	2	3	10	6
tp53bp2a_86776	80	18	69	13	57	84	14	84	58	0	92	11	26	60	42
pdxp_86777	6	17	19	3	7	6	7	5	9	0	15	1	3	8	8
stimate_86778	337	265	282	346	335	385	406	273	276	0	322	358	340	327	270
mcm3_86779	89	530	401	317	335	5	412	502	207	0	67	538	351	355	560
mapkapk2a_86780	330	325	283	238	240	324	243	247	286	0	309	231	275	245	217
caska_86781	354	337	435	297	328	367	278	350	369	0	384	259	290	277	341
lmnb1_86782	12	15	15	30	23	11	10	10	11	0	22	11	13	9	21
ticam1_86783	16	17	16	8	24	24	20	17	22	0	13	18	17	19	25
tubb6_86784	23	29	31	19	23	20	19	23	19	0	13	16	21	25	14
cxcl8b.1_86785	4	2	6	15	19	7	2	5	7	0	2	8	10	12	7
bag3_86786	58	66	58	74	76	75	102	71	69	0	55	65	101	104	77
timd4_86787	3	5	5	7	7	7	7	2	7	0	7	4	7	12	11
kpnb3_86788	3	5	5	0	0	2	5	4	4	0	2	2	2	7	4
bzw2_86789	137	151	153	132	147	161	161	106	141	0	120	139	156	142	133
cdc16_86790	27	26	24	15	13	17	18	16	20	0	22	25	27	12	19
zgc:101858_86791	81	80	70	86	61	114	50	50	83	0	129	46	78	69	60
rps5_86792	5308	5612	6343	3988	4294	3585	4664	4932	4710	4	4677	4477	5141	4217	4850
src_86793	8	5	16	12	7	14	5	9	5	0	11	6	2	6	6
cast_86794	216	200	211	184	143	144	136	202	185	0	147	150	180	130	172
sorbs3_86795	28	20	27	16	28	21	13	26	35	0	24	19	20	37	14
nos2b_86796	2	3	3	5	8	3	3	3	1	0	1	3	1	8	4
CU571315.3_86797	4	7	10	6	8	3	2	14	4	0	2	2	7	7	5
slc29a1a_86798	400	394	414	290	269	376	380	458	353	0	526	334	455	335	326
col4a2_86799	129	154	169	204	256	79	207	127	146	0	83	159	141	180	246
nup88_86800	20	7	15	8	13	13	3	18	8	0	15	4	5	4	6
onecut1_86801	125	101	100	87	54	197	71	91	116	0	174	68	91	80	86
ero1a_86802	5	4	2	6	5	4	2	1	3	0	0	4	3	3	4
tpm1_86803	4	11	12	8	7	7	6	9	9	0	6	7	1	11	9
mpc2_86804	39	10	30	6	8	12	23	28	0	0	25	35	9	27	14
ptgs1_86805	14	13	20	20	14	13	8	14	14	0	14	6	12	9	18
prkd3_86806	20	12	30	11	17	18	14	25	26	0	16	24	25	8	12
ghra_86807	4	3	1	1	6	9	5	3	1	0	2	1	4	3	5
gdnfa_86808	6	5	6	11	11	6	2	7	2	0	5	5	9	6	5
ezh2_86809	4	15	10	7	7	6	6	10	7	0	6	5	5	7	6
myd88_86810	50	43	66	43	45	64	41	57	69	1	61	56	43	48	39
mapk13_86811	22	14	16	19	23	24	13	11	21	0	21	10	21	4	18
map7a_86812	17	8	10	14	11	9	7	6	6	0	11	8	11	19	14
frs2a_86813	4	6	7	6	14	4	11	6	8	0	14	7	9	7	9
srp9_86814	220	244	227	282	259	246	303	241	223	0	200	348	282	303	286
rad51ap1_86815	141	140	133	175	154	167	156	118	141	0	218	167	152	184	180
lamb2_86816	232	218	248	219	328	144	346	227	276	0	174	311	256	238	397
retsat_86817	3	0	3	0	1	2	3	1	3	0	3	5	1	4	6
GRB14_86818	3	7	8	3	5	3	4	2	6	0	7	7	8	7	3
si:ch211-162e15.3_86819	410	374	421	456	395	425	368	305	388	1	468	374	395	412	342
rab13_86820	17	10	12	23	11	11	6	9	10	0	13	8	19	20	18
rnaseh2a_86821	63	59	64	62	50	68	35	57	75	0	105	30	51	48	39
pcna_86822	422	395	324	153	282	244	417	333	362	0	261	336	360	305	394
jam3b_86823	211	224	246	249	175	219	193	235	261	0	281	160	258	183	171
ykt6_86824	549	400	455	414	559	421	476	408	474	1	410	467	431	459	536
mxra5a_86825	10	4	4	6	11	4	3	1	7	0	1	2	1	6	4
b4galt2_86826	18	23	15	20	15	6	16	16	20	0	29	8	14	12	5
tjp2a_86827	192	187	189	154	178	151	174	156	169	0	158	160	156	158	215
dnmt3bb.3_86828	2	3	4	7	2	4	3	0	3	0	0	1	2	11	4
cd74a_86829	5	4	2	7	7	10	7	10	10	0	5	2	7	12	5
fbxo7_86830	167	135	157	131	219	128	203	134	190	0	154	198	131	221	191
ndr2_86831	3	1	9	7	11	6	2	2	6	4	3	1	5	3	11
slc7a3a_86832	232	256	253	279	228	283	260	209	327	0	244	250	261	329	251
aqp1a.1_86833	59	60	73	31	33	37	22	47	33	0	50	25	34	16	35
trap1_86834	120	98	252	216	490	93	412	260	207	0	198	120	383	232	483
rsrc1_86835	420	354	346	369	327	520	295	295	315	0	538	301	361	387	293
gnal_86836	149	161	147	130	112	156	123	140	161	0	156	109	118	98	107
cdca5_86837	55	33	50	26	33	25	33	21	38	0	31	29	36	29	22
tet1_86838	68	66	103	89	56	117	46	56	78	0	135	48	55	69	42
nod1_86839	3	4	3	2	8	11	4	3	10	0	7	8	10	15	7
hs6st2_86840	128	120	125	110	113	190	109	84	116	0	175	107	119	124	94
avpr2ab_86841	3	0	3	7	4	4	2	4	7	0	2	3	2	2	2
rap1gap_86842	100	92	86	84	79	122	68	63	105	1	141	72	88	69	73
tmem98_86843	6	9	16	9	5	9	10	6	12	0	20	12	5	4	12
tlr4bb_86844	0	4	1	6	1	1	0	0	10	0	3	0	1	5	1
serpine2_86845	7	3	6	5	10	6	6	3	5	0	6	1	5	2	25
ntrk2b_86846	5	7	13	27	7	11	4	10	7	0	4	5	8	8	11
col1a2_86847	1356	1423	2040	898	1385	814	1232	1498	1041	1	912	1211	1396	1000	1393
chac2_86848	71	94	89	87	123	90	99	87	72	0	76	98	72	131	137
rassf1_86849	305	238	296	246	228	245	252	238	271	1	297	249	266	235	234
TIMM22_86850	10	13	9	3	8	2	8	4	5	0	5	15	5	4	6
btr22_86851	4	0	0	2	2	6	0	0	1	0	3	0	3	0	3
pcdh1a3_86852	2	1	1	2	2	0	0	1	6	0	1	1	1	1	1
pls1_86853	1	2	3	5	1	1	3	5	6	0	2	1	1	7	6
sinhcaf_86854	457	390	378	378	343	488	336	367	444	0	486	312	408	410	313
cyp4t8_86855	3	0	2	2	2	2	0	1	4	0	1	1	2	4	1
abcg2c_86856	84	83	71	55	77	93	65	60	70	0	101	56	47	73	63
ccr2_86857	1	4	3	1	1	0	2	0	5	0	2	6	2	5	3
mcm2_86858	86	65	83	61	53	63	64	46	66	0	98	32	54	63	51
zbtb2b_86859	122	80	123	128	105	91	84	98	112	0	85	96	103	106	99
si:ch1073-185p12.2_86860	10	4	14	15	12	9	5	1	21	0	4	1	8	14	9
chek1_86861	154	132	179	158	98	194	112	133	136	0	190	149	145	129	99
sctr_86862	2	2	8	5	6	3	5	4	7	0	4	1	1	3	5
jak1_86863	522	329	414	428	446	480	331	327	490	1	525	393	400	364	394
eif2s1a_86864	20	20	29	5	10	12	7	16	27	0	18	13	16	19	21
tfa_86865	3	0	2	2	5	0	0	1	9	0	1	1	2	3	2
tgm5l_86866	31	16	24	58	29	31	19	12	39	0	21	18	19	24	36
trib3_86867	871	833	732	939	755	1057	839	622	892	1	959	784	742	862	695
snrpb_86868	1197	1213	1278	972	881	853	1087	1078	1039	1	1093	1071	1093	896	1005
xrcc1_86869	564	453	461	592	592	547	640	453	461	2	479	598	520	533	631
kars_86870	385	317	428	404	332	417	323	319	487	1	417	321	464	402	338
ssr1_86871	15	30	27	13	11	8	19	14	26	0	22	21	33	8	19
P2RY14_86872	1	4	2	4	3	5	0	0	0	0	1	1	3	3	2
xpo7_86873	3	7	9	11	8	4	8	14	8	0	4	6	4	7	9
mthfs_86874	135	153	136	165	231	124	179	101	166	0	128	154	215	163	185
arntl1b_86875	4	3	16	10	4	8	2	6	8	0	8	3	8	6	3
gata2a_86876	6	3	16	7	6	5	6	3	8	0	11	3	5	8	6
ttc17_86877	175	149	158	263	246	290	216	165	283	0	228	239	179	279	182
snx11_86878	55	47	50	42	36	44	36	48	42	0	48	33	53	57	33
tcn2_86879	32	21	47	36	26	34	11	25	19	0	25	15	37	28	35
aqp3a_86880	40	40	48	31	28	21	17	32	24	0	17	22	27	20	21
irf8_86881	42	15	26	27	30	17	26	19	21	0	20	26	23	20	24
fpr1_86882	16	19	29	22	19	6	27	18	19	0	3	14	10	20	27
scn3b_86883	35	45	68	60	55	32	35	45	77	0	62	36	48	48	38
calm1a_86884	1626	1785	1840	1422	1454	1443	1568	1548	1322	0	1769	1567	1545	1307	1394
il2rgb_86885	58	57	62	44	31	81	36	55	43	0	84	47	45	35	40
timp2b_86886	7	13	8	7	1	3	9	4	5	0	1	5	11	5	5
itgb5_86887	1	1	1	1	7	0	1	0	2	0	1	1	1	1	2
cenpi_86888	20	34	21	38	19	19	22	32	34	0	23	20	23	26	27
arnt_86889	3	0	7	7	10	7	3	2	7	0	2	4	1	5	2
pih1d1_86890	32	31	11	17	17	20	11	11	7	0	22	29	12	29	15
cyp3c4_86891	5	9	2	11	9	8	5	7	23	0	1	9	7	6	8
cnpy3_86892	150	134	161	150	217	116	178	167	108	1	156	164	134	147	119
ctdsp1_86893	7	6	5	7	10	10	7	9	12	0	16	7	5	4	14
hnf1ba_86894	61	60	50	55	51	61	48	59	68	0	59	58	56	63	65
impdh1b_86895	716	731	877	696	726	591	609	739	883	0	863	527	644	672	642
ccnb2_86896	5	3	1	6	3	2	2	5	5	0	1	3	4	1	5
p4hb_86897	48	49	35	31	32	28	22	23	26	0	65	15	40	51	17
csnk1da_86898	361	400	366	425	582	240	556	356	399	0	218	551	375	503	543
mmp13a_86899	1	3	8	1	5	5	3	4	5	0	2	0	5	6	3
il13ra1_86900	35	42	21	37	29	32	28	26	27	0	33	25	23	22	30
cttnbp2_86901	71	34	58	24	31	79	35	42	64	0	76	34	42	54	26
wnt5b_86902	7	3	11	19	7	8	4	3	7	0	4	6	2	8	9
adgre5b.2_86903	2	4	2	5	3	0	0	0	3	0	7	1	1	5	1
arfip2b_86904	112	122	145	145	122	165	121	113	151	0	137	108	108	143	104
zmp:0000001082_86905	7	4	10	5	5	6	0	3	4	0	6	2	7	6	6
inhbab_86906	3	3	8	3	9	8	4	2	5	0	2	2	1	3	12
hnf4a_86907	9	11	2	5	11	12	5	7	12	0	9	5	12	8	10
cblb_86908	50	46	43	33	42	62	64	59	76	0	109	36	72	52	49
phc2b_86909	32	33	38	18	27	29	9	11	20	0	36	10	23	21	19
tlk2_86910	7	6	2	9	4	16	6	5	14	0	8	7	9	6	2
qars_86911	460	395	399	645	605	372	474	392	570	2	341	537	499	683	609
cyr61_86912	403	142	222	249	246	305	107	311	429	1	221	99	254	300	208
angptl4_86913	233	255	271	214	208	273	220	149	201	1	295	179	213	237	238
c2cd5_86914	11	3	11	10	4	13	11	8	11	0	19	7	14	8	8
si:ch211-219a4.3_86915	3	4	6	3	4	5	2	2	5	0	3	3	2	5	3
CABZ01054965.1_86916	1	5	5	7	4	3	1	7	9	0	4	4	5	7	5
thap11_86917	11	13	18	23	21	25	2	15	21	0	15	11	11	25	7
dnm1l_86918	9	12	17	8	13	16	13	10	20	0	25	8	13	14	10
wdr62_86919	69	52	48	46	33	77	34	48	51	0	84	37	66	40	38
cxcl11.7_86920	5	6	3	6	10	15	2	3	12	0	4	5	6	19	13
aspm_86921	677	537	670	503	557	551	535	587	609	2	532	558	503	593	576
loxl1_86922	12	10	17	14	3	12	4	9	10	0	10	7	6	15	5
satb2_86923	92	69	77	110	95	53	98	92	88	0	52	82	65	110	90
si:ch211-220f12.1_86924	2	0	3	2	0	1	2	1	2	0	0	2	1	0	0
cahz_86925	131	137	233	179	173	106	147	181	210	0	126	145	148	198	145
bcl2l1_86926	365	312	457	399	364	373	328	276	385	0	412	298	240	330	285
drap1_86927	2	6	6	5	11	10	4	8	9	0	7	8	5	7	3
ncoa3_86928	8	2	12	11	8	6	1	13	10	0	8	1	4	6	9
myorg_86929	121	96	165	80	125	69	88	97	135	0	82	88	99	108	138
opn1lw2_86930	0	4	2	3	9	1	3	4	4	0	1	0	6	1	7
pfkpa_86931	276	201	248	315	220	239	118	128	476	0	164	237	82	275	242
dusp11_86932	84	91	96	71	67	119	70	64	103	0	114	58	80	75	56
hoxb2a_86933	199	190	219	185	215	138	225	201	206	0	194	198	190	186	198
acox1_86934	35	33	42	35	48	43	25	43	46	0	50	32	35	41	36
col8a2_86935	19	28	31	22	21	23	19	27	40	0	20	30	17	17	17
fis1_86936	583	467	512	544	560	424	493	350	339	0	508	555	444	579	503
fbxo22_86937	15	15	13	26	9	12	9	18	10	0	11	10	8	19	15
hspa13_86938	5	4	15	5	10	6	4	3	11	0	3	4	5	14	9
si:dkey-222h21.12_86939	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
cavin2b_86940	206	185	237	180	184	103	181	216	168	0	120	152	176	152	208
si:ch73-160i9.1_86941	0	0	0	0	3	1	1	0	2	0	0	0	0	0	0
btr29_86942	10	7	27	16	26	2	9	12	20	0	10	4	12	22	18
p4ha2_86943	23	17	22	14	15	12	5	15	17	0	10	11	19	12	8
epas1a_86944	52	78	81	45	61	33	36	58	51	0	54	34	44	43	54
chdh_86945	230	171	260	199	199	268	186	221	247	0	301	174	206	225	257
cog4_86946	7	0	5	3	0	1	0	1	0	0	3	1	3	0	1
ifi30_86947	15	14	11	22	13	12	12	11	14	0	18	12	4	13	13
syk_86948	11	8	15	11	11	10	6	6	8	0	5	8	15	6	6
mtfr1_86949	106	99	121	128	105	115	73	97	97	0	108	92	95	83	88
angptl2a_86950	99	124	149	160	227	91	173	136	144	0	105	174	129	182	185
fzd2_86951	81	56	81	52	43	61	57	71	64	0	56	47	63	63	59
nme2b.1_86952	11236	10182	11473	10170	7412	12981	8256	6034	12282	14	16489	7443	10084	9164	7374
rbm19_86953	127	110	127	146	130	132	188	122	139	1	151	162	139	127	121
aldh1a2_86954	163	194	178	122	177	126	153	155	137	0	147	133	162	123	126
col1a1a_86955	3731	3464	4049	3498	3045	3874	2688	3555	4183	1	3747	2910	2987	3053	2747
atg16l2_86956	0	3	13	5	7	4	2	2	3	0	8	0	9	6	3
etf1b_86957	331	370	250	256	228	257	203	266	214	0	229	245	284	229	233
myh10_86958	1609	1378	1410	2016	1751	1498	1539	1367	1690	2	1467	1552	1509	1772	1682
pds5a_86959	61	52	83	52	23	52	45	68	34	0	75	49	61	44	36
rsad2_86960	5	4	6	7	6	3	1	2	3	0	3	2	2	3	4
dlx4b_86961	41	31	28	19	48	23	23	32	37	0	9	40	35	24	45
mxd1_86962	29	23	44	32	24	34	12	17	22	0	38	10	31	19	7
trib1_86963	5	8	4	9	7	15	3	5	14	0	3	6	8	9	8
lck_86964	0	0	2	0	3	0	0	0	2	0	0	1	0	2	3
uba52_86965	25787	26016	24777	21870	26046	19674	25715	23003	21318	20	22657	24446	22620	19532	25105
e2f1_86966	18	26	15	12	13	18	10	17	11	0	36	18	13	14	4
adipor2_86967	75	69	106	44	64	53	71	65	82	0	73	74	65	69	75
wasf3b_86968	263	184	300	391	282	493	149	69	252	0	683	69	170	233	159
park7_86969	53	25	53	36	27	43	41	38	37	0	40	25	32	38	30
il19l_86970	0	2	4	1	5	4	3	1	2	0	0	0	4	3	5
skiv2l_86971	44	34	55	52	112	31	61	70	93	0	28	70	60	87	88
cax1_86972	4	7	9	15	7	13	2	3	6	0	6	7	12	3	3
renbp_86973	9	21	22	10	18	15	18	18	20	0	6	21	12	19	20
psme3_86974	797	657	721	902	1055	503	959	648	627	1	467	880	932	924	832
bmp3_86975	275	270	322	215	311	229	178	223	236	0	266	242	314	250	281
tmem256_86976	4	5	5	8	4	6	1	1	5	0	4	2	5	5	6
dcp1b_86977	191	184	201	188	169	191	162	175	170	0	172	146	146	162	174
gmnn_86978	223	221	143	181	230	214	223	163	265	1	220	170	196	164	249
bub1_86979	165	149	170	137	135	186	105	106	145	0	197	95	146	130	158
ptprfb_86980	168	125	154	93	93	172	98	132	149	0	220	94	137	93	108
exorh_86981	94	97	100	97	97	169	92	84	114	0	134	86	75	97	114
